term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.366919915589163,0.12219245163663087,-3.0028034520519244,0.002675051348482471,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteNC,0.0847732821374641,0.17422467172910341,0.48657449772254685,0.6265598997010996,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteSC,0.16571778733891743,0.17287168867198996,0.9586172762698785,0.3377515860001933,Proportional Hazards,(3) PE (w/ or w/out DVT)
age,0.04033333257186488,0.004207837765264855,9.585286986302375,9.22009573498357e-22,Proportional Hazards,(3) PE (w/ or w/out DVT)
bmi,0.05715870535318913,0.0051306767215517435,11.140578222964281,7.960084532958279e-29,Proportional Hazards,(3) PE (w/ or w/out DVT)
GENDERM,0.21573882716103038,0.09049635564301378,2.3839504433976084,0.017127908695243846,Proportional Hazards,(3) PE (w/ or w/out DVT)
diabetes,-0.018640195312820525,0.09768274348953233,-0.19082383077025272,0.8486636174950734,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethHispanic,-0.7612829721011568,0.12445043457566406,-6.117158005087623,9.52589053436238e-10,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethOther,-0.42734117028110247,0.24473449826037325,-1.7461419347036797,0.08078629155946758,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethUnknown,-0.9894742355266928,0.5078235530356879,-1.9484606998075888,0.05135986288385462,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethWhite,-0.23054619775865243,0.09834166121059429,-2.344339061600231,0.019060834707562944,Proportional Hazards,(3) PE (w/ or w/out DVT)
insulin,0.12470816003793907,0.11896381275083694,1.0482865096055163,0.29450662316339943,Proportional Hazards,(3) PE (w/ or w/out DVT)
elix_cat,0.2634193836204372,0.03995537473541534,6.5928397709895465,4.314921955128963e-11,Proportional Hazards,(3) PE (w/ or w/out DVT)
util_count,0.027447783974088345,0.006544413137622603,4.194078735081101,2.7398281143790642e-5,Proportional Hazards,(3) PE (w/ or w/out DVT)
dysl,-0.15814982078018172,0.09084253419826804,-1.7409225994842064,0.08169714672424362,Proportional Hazards,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",0.029508377523135104,0.08276162101212174,0.3565466355330708,0.7214312335844363,Proportional Hazards,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.09855280010128516,0.1356515504695639,-0.726514365373195,0.4675235042303364,Proportional Hazards,(3) PE (w/ or w/out DVT)
htn_dx,0.2902722417343633,0.09714194925605887,2.9881245327827166,0.0028069515569434243,Proportional Hazards,(3) PE (w/ or w/out DVT)
ht_index,0.18448661074387931,0.2145511374111608,0.8598724433249378,0.38985936025462664,Proportional Hazards,(3) PE (w/ or w/out DVT)
oc_index,0.39268127633407907,0.16948296713832617,2.31693652149473,0.02050718993510118,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont,2.5808099299111515,0.39591144631207864,6.51865449698774,7.094084519567025e-11,Interaction with log(t),(3) PE (w/ or w/out DVT)
tt(surg_cont),-0.5058643092641518,0.06937515913034258,-7.2917210656588205,3.060202397164666e-13,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteNC,0.08074467380038088,0.1742330040540792,0.46342926955055536,0.643056702639598,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteSC,0.16746094708499681,0.1730019056744026,0.9679716904400225,0.33305850831814726,Interaction with log(t),(3) PE (w/ or w/out DVT)
age,0.040228419344869044,0.004207826975283405,9.560378689800949,1.173266042816934e-21,Interaction with log(t),(3) PE (w/ or w/out DVT)
bmi,0.05746806916121309,0.005132339722537003,11.19724575301606,4.2060734253109536e-29,Interaction with log(t),(3) PE (w/ or w/out DVT)
GENDERM,0.21511068995590069,0.09049094549936024,2.377151534541337,0.017446919045008617,Interaction with log(t),(3) PE (w/ or w/out DVT)
