term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.021419717601548496,0.06373011718179461,-0.3361003956802285,0.7367951600531093,Proportional Hazards,(1) Any VTE
siteNC,-0.0922690628496167,0.09798284284908529,-0.9416859132341256,0.3463534692567853,Proportional Hazards,(1) Any VTE
siteSC,-0.07546534043399347,0.09743283492825668,-0.7745370489277186,0.4386132677122131,Proportional Hazards,(1) Any VTE
age,0.02995457031004903,0.0024692268837064562,12.131153482779776,7.222486091690411e-34,Proportional Hazards,(1) Any VTE
bmi,0.03776750675257458,0.0032351208714867467,11.674218136776439,1.7264575856373483e-31,Proportional Hazards,(1) Any VTE
GENDERM,0.13259985168333469,0.054005637368730854,2.4552964865129008,0.014076843412432982,Proportional Hazards,(1) Any VTE
diabetes,-0.10937172781776994,0.05898460112361609,-1.8542420518968297,0.06370453837114065,Proportional Hazards,(1) Any VTE
raceethHispanic,-0.35190498518293445,0.07222073011908073,-4.872631232094967,1.1012165924435202e-6,Proportional Hazards,(1) Any VTE
raceethOther,-0.2852271461919378,0.1445716114544405,-1.9729125470931248,0.048505526858769646,Proportional Hazards,(1) Any VTE
raceethUnknown,-0.5065591282284497,0.26432772858192144,-1.9164055581533703,0.055313493898263955,Proportional Hazards,(1) Any VTE
raceethWhite,-0.07249753014067481,0.06198676474237365,-1.169564671458262,0.2421762014549862,Proportional Hazards,(1) Any VTE
insulin,0.2402239344297793,0.07025870305193048,3.4191341996766154,6.28207354241918e-4,Proportional Hazards,(1) Any VTE
elix_cat,0.2766861222307531,0.023713862543975298,11.667695286571842,1.8640481524797808e-31,Proportional Hazards,(1) Any VTE
util_count,0.03668941852082921,0.0035395028992955685,10.365698112051591,3.5515550821057544e-25,Proportional Hazards,(1) Any VTE
dysl,-0.10608350252349,0.053967440975392446,-1.96569451147148,0.049333909206491895,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.06266643640528866,0.049040157859660004,-1.277859597936521,0.20129893586593037,Proportional Hazards,(1) Any VTE
Smoking2No Self-Report,0.04913398188932936,0.07565993315009324,0.6494055683588561,0.5160762657575373,Proportional Hazards,(1) Any VTE
htn_dx,0.38155346271863055,0.057652925120049145,6.618111083247415,3.638176061258987e-11,Proportional Hazards,(1) Any VTE
ht_index,-0.06735475597317425,0.14242638446139563,-0.472909259249157,0.6362779187193346,Proportional Hazards,(1) Any VTE
oc_index,0.154483810205602,0.10745751194767966,1.4376269039322178,0.15053994308624052,Proportional Hazards,(1) Any VTE
surg_cont,2.964658947405249,0.22989058584041358,12.895956294022707,4.74342197786203e-38,Interaction with log(t),(1) Any VTE
tt(surg_cont),-0.5027566849797284,0.03900798579390607,-12.888557938776485,5.221096637688267e-38,Interaction with log(t),(1) Any VTE
siteNC,-0.09715418674169614,0.09798231288405607,-0.9915482078552293,0.3214179648383584,Interaction with log(t),(1) Any VTE
siteSC,-0.07165800519277747,0.09753642988227001,-0.7346793939379498,0.46253477269142257,Interaction with log(t),(1) Any VTE
age,0.029824238686280004,0.0024698093694643184,12.0755225302059,1.4225769548710387e-33,Interaction with log(t),(1) Any VTE
bmi,0.03811213677869458,0.003234770514444768,11.782021818396702,4.831994553667559e-32,Interaction with log(t),(1) Any VTE
GENDERM,0.13230302940262886,0.05399589225132547,2.4502424885733993,0.014276003664341955,Interaction with log(t),(1) Any VTE
diabetes,-0.10788897432703783,0.05898798218185961,-1.8289992357157894,0.06739972273956119,Interaction with log(t),(1) Any VTE
raceethHispanic,-0.35021984501487474,0.07222454729521434,-4.849041747307437,1.2405931259419747e-6,Interaction with log(t),(1) Any VTE
raceethOther,-0.2817803413225841,0.14454102209249278,-1.949483525460827,0.051237708346116115,Interaction with log(t),(1) Any VTE
raceethUnknown,-0.5086074968551135,0.2643031988234934,-1.9243334894133124,0.05431279539563472,Interaction with log(t),(1) Any VTE
raceethWhite,-0.07088596355181556,0.06199907745380855,-1.1433390054009762,0.2528978662275847,Interaction with log(t),(1) Any VTE
insulin,0.2410618040628665,0.07025412784411468,3.4312831353874773,6.00733239269779e-4,Interaction with log(t),(1) Any VTE
elix_cat,0.2779162484127987,0.023724868402531036,11.714132348281005,1.0789009648813025e-31,Interaction with log(t),(1) Any VTE
util_count,0.03720441489510108,0.0035598362005845948,10.451159210356755,1.4474509410065216e-25,Interaction with log(t),(1) Any VTE
