term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,0.07740663596517612,0.1359608473880394,0.5693303436411625,0.5691319782590368,Proportional Hazards,(1) Any VTE
siteNC,-0.008218295686702145,0.09992265989777001,-0.08224656644559113,0.9344506441820473,Proportional Hazards,(1) Any VTE
siteSC,-0.011138816066032502,0.09962103526391024,-0.11181188828769145,0.910972561145303,Proportional Hazards,(1) Any VTE
age,0.028181810547476805,0.0024622728107221467,11.445446022372929,2.47826563378959e-30,Proportional Hazards,(1) Any VTE
bmi,0.03834971808372938,0.0032187958806540453,11.91430569245568,9.969316978067923e-33,Proportional Hazards,(1) Any VTE
GENDERM,0.10691124337466859,0.0543446008682956,1.967283624619279,0.049150521836308844,Proportional Hazards,(1) Any VTE
diabetes,-0.03063825509899759,0.05870993720512318,-0.5218580798673383,0.6017691474348815,Proportional Hazards,(1) Any VTE
raceethHispanic,-0.31555250055229206,0.07947150610522197,-3.9706369743955,7.168073088701593e-5,Proportional Hazards,(1) Any VTE
raceethOther,-0.15068518976220574,0.14890901608647505,-1.011927912240715,0.31157252232147375,Proportional Hazards,(1) Any VTE
raceethUnknown,-0.512924937618971,0.29531201342693153,-1.7368915394492848,0.08240631708142324,Proportional Hazards,(1) Any VTE
raceethWhite,-0.04310945344833932,0.06809726099919942,-0.6330570835858748,0.526696366500498,Proportional Hazards,(1) Any VTE
insulin,0.22993659210335363,0.07024852541825513,3.273187454602444,0.001063419259795799,Proportional Hazards,(1) Any VTE
elix_cat,0.2789856934277462,0.023815153909191734,11.714629033745965,1.0725969158966314e-31,Proportional Hazards,(1) Any VTE
util_count,0.033570423380957094,0.003659152862311132,9.174370310332954,4.542213248154991e-20,Proportional Hazards,(1) Any VTE
dysl,-0.1775108956229826,0.054164940664553546,-3.27722865464429,0.001048314372813913,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.1150152535164768,0.04883026800057599,-2.3554090162912913,0.018502327418690876,Proportional Hazards,(1) Any VTE
Smoking2No Self-Report,-0.02242421390355241,0.07609676329471868,-0.2946802588265763,0.7682381450555003,Proportional Hazards,(1) Any VTE
htn_dx,0.3460824305646585,0.05728345060701761,6.041577923419666,1.5261426964557154e-9,Proportional Hazards,(1) Any VTE
ht_index,-0.15442712980122475,0.1492100138306566,-1.0349649184838843,0.3006852949258201,Proportional Hazards,(1) Any VTE
oc_index,0.16890209197431777,0.10540762125353519,1.6023707770433449,0.1090736429971106,Proportional Hazards,(1) Any VTE
surg_cont:raceethHispanic,-0.0635420772909238,0.18559054094061542,-0.34237777943249686,0.73206660860014094,Proportional Hazards,(1) Any VTE
surg_cont:raceethOther,-0.2733465027182678,0.42393638691308655,-0.644781885104635,0.5190685426874849,Proportional Hazards,(1) Any VTE
surg_cont:raceethUnknown,0.33075707336265264,0.593319390983582,0.5574688412160882,0.5772071421182023,Proportional Hazards,(1) Any VTE
surg_cont:raceethWhite,-0.11689895101020176,0.15858967548314237,-0.737115771591498,0.4610519488425646,Proportional Hazards,(1) Any VTE
surg_cont,3.7684955993393094,0.37617380947734086,10.017963782686758,1.2709433119055847e-23,Interaction with log(t),(1) Any VTE
tt(surg_cont),-0.6407999651353349,0.06943088159028127,-9.229322031610675,2.723502285756874e-20,Interaction with log(t),(1) Any VTE
siteNC,-0.01347132217070824,0.09990958844073217,-0.1348351282489731,0.892742231114368,Interaction with log(t),(1) Any VTE
siteSC,-0.007189068939659985,0.0997160862922562,-0.07209537805755496,0.9425260044314547,Interaction with log(t),(1) Any VTE
age,0.02802245167171324,0.0024625873820757465,11.379272011088092,5.304063426583804e-30,Interaction with log(t),(1) Any VTE
bmi,0.038790335719067516,0.003217891500524949,12.054581614308463,1.8346171553770948e-33,Interaction with log(t),(1) Any VTE
GENDERM,0.10690164558330534,0.054329826879797066,1.967641933036556,0.049109251339323964,Interaction with log(t),(1) Any VTE
diabetes,-0.029657027268299017,0.05871891265171907,-0.5050677188830874,0.6135112735026366,Interaction with log(t),(1) Any VTE
insulin,0.23116068865191014,0.07024415785734436,3.2908172822195945,9.989677656375734e-4,Interaction with log(t),(1) Any VTE
raceethHispanic,-0.3077764185724417,0.07947275176280758,-3.8727288503992368,1.0762354045405439e-4,Interaction with log(t),(1) Any VTE
raceethOther,-0.14514799445234408,0.14890903430992852,-0.9747427019790049,0.32968790542349313,Interaction with log(t),(1) Any VTE
raceethUnknown,-0.481552311458635,0.2953261727219201,-1.6305778354161178,0.10297942916239741,Interaction with log(t),(1) Any VTE
raceethWhite,-0.044724358752851794,0.0681195323317218,-0.6565570435078372,0.5114657774174166,Interaction with log(t),(1) Any VTE
elix_cat,0.28043192836101516,0.023831063109612766,11.767495519236697,5.740346046206522e-32,Interaction with log(t),(1) Any VTE
util_count,0.03418626237106447,0.0036743897861048606,9.303929185832125,1.3534925619096679e-20,Interaction with log(t),(1) Any VTE
dysl,-0.1821128872695526,0.05419067918096254,-3.360594294480254,7.77749771847047e-4,Interaction with log(t),(1) Any VTE
"Smoking2Never, Self-Report",-0.11947092328016629,0.04883209423982523,-2.446565627380594,0.014422453796515156,Interaction with log(t),(1) Any VTE
Smoking2No Self-Report,-0.0018404538782432038,0.07608237943346624,-0.02419027759052507,0.9807008332213971,Interaction with log(t),(1) Any VTE
htn_dx,0.34821553799207405,0.057276884085923116,6.07951259132224,1.205484162783019e-9,Interaction with log(t),(1) Any VTE
ht_index,-0.15632957559659252,0.149250676657807,-1.0474295936025508,0.29490148870388494,Interaction with log(t),(1) Any VTE
oc_index,0.1743741238089801,0.10541383720740119,1.65418628548641,0.09808966853520372,Interaction with log(t),(1) Any VTE
surg_cont:raceethHispanic,-0.7350092530814497,0.4953617892010978,-1.4837827000480739,0.1378665781033048,Interaction with log(t),(1) Any VTE
surg_cont:raceethOther,-4.475696580592974,2.233688835644871,-2.0037242919293323,0.045099602614630044,Interaction with log(t),(1) Any VTE
surg_cont:raceethUnknown,0.26877006175418955,1.3650043763915185,0.19690051285015028,0.8439053923394517,Interaction with log(t),(1) Any VTE
surg_cont:raceethWhite,-0.6287133948242903,0.4144711307418217,-1.5169051550080634,0.12929063191628534,Interaction with log(t),(1) Any VTE
tt(surg_cont):raceethHispanic,0.12561912494620664,0.09109820448484801,1.3789418315824253,0.16791268919804891,Interaction with log(t),(1) Any VTE
tt(surg_cont):raceethOther,0.7176685823026764,0.3383793498573937,2.120899465659267,0.03393026365082339,Interaction with log(t),(1) Any VTE
tt(surg_cont):raceethUnknown,-0.033851604222725665,0.27856799615286637,-0.12152007657099752,0.9032791137389581,Interaction with log(t),(1) Any VTE
tt(surg_cont):raceethWhite,0.10544224911202346,0.076947649040409,1.3703115095387846,0.1705896817641969,Interaction with log(t),(1) Any VTE
surg_cont,0.82355387101993,0.18440913159820219,4.4659061288479,7.973056592742507e-6,NCS with df = 1,(1) Any VTE
tt(surg_cont),-4.4663470582920946,0.9908348426870225,-4.507660475665056,6.554635252512326e-6,NCS with df = 1,(1) Any VTE
siteNC,-0.01072602323717806,0.09991950491627809,-0.10734664114043925,0.9145139840039458,NCS with df = 1,(1) Any VTE
siteSC,-0.0058233913127597355,0.09971103096743701,-0.05840267878346882,0.9534278810558418,NCS with df = 1,(1) Any VTE
age,0.028111522980146672,0.0024629448816988276,11.41378485122924,3.568563785357608e-30,NCS with df = 1,(1) Any VTE
bmi,0.03862262462773817,0.0032183540816004444,12.000738156359619,3.521416818713431e-33,NCS with df = 1,(1) Any VTE
GENDERM,0.10826137846447507,0.054331601668847825,1.9926042144741158,0.04630480333887162,NCS with df = 1,(1) Any VTE
diabetes,-0.030705636132942145,0.05871558389925496,-0.5229554761071152,0.6010052375823293,NCS with df = 1,(1) Any VTE
insulin,0.23109676427810039,0.07024643989468464,3.2898003745750946,0.0010025848365491123,NCS with df = 1,(1) Any VTE
raceethHispanic,-0.30992739859522866,0.07947668129707036,-3.8996016634963984,9.635107447860517e-5,NCS with df = 1,(1) Any VTE
raceethOther,-0.14561496284187783,0.14891094797651855,-0.9778660657296974,0.3281405704957047,NCS with df = 1,(1) Any VTE
raceethUnknown,-0.49737275476371073,0.29532591591572527,-1.6841486911891672,0.09215293629028085,NCS with df = 1,(1) Any VTE
raceethWhite,-0.04526115950563993,0.06811636224241947,-0.6644682425135959,0.5063906681623328,NCS with df = 1,(1) Any VTE
elix_cat,0.2805792716647806,0.023827483269568614,11.775447221617558,5.223930917135408e-32,NCS with df = 1,(1) Any VTE
util_count,0.03371198656089487,0.003671228712849104,9.182753022960602,4.202082988164306e-20,NCS with df = 1,(1) Any VTE
dysl,-0.17990596271844791,0.05418857181598695,-3.319998233748823,9.001801763982734e-4,NCS with df = 1,(1) Any VTE
"Smoking2Never, Self-Report",-0.1186000288709864,0.04883643064593854,-2.428515501692377,0.015160776985481461,NCS with df = 1,(1) Any VTE
Smoking2No Self-Report,-7.902832748964468e-4,0.07609032151966773,-0.01038612085102276,0.9917132235111145,NCS with df = 1,(1) Any VTE
htn_dx,0.3494128661285303,0.057281040876067814,6.099974106345473,1.0608564904571197e-9,NCS with df = 1,(1) Any VTE
ht_index,-0.1553958186789346,0.14925041927306676,-1.0411750897303966,0.2977942945968844,NCS with df = 1,(1) Any VTE
oc_index,0.1731107913828119,0.10541520614312833,1.6421804568476521,0.1005526115824913,NCS with df = 1,(1) Any VTE
surg_cont:raceethHispanic,-0.3564894509823007,0.2532031874909735,-1.4079184962669924,0.15915520547031126,NCS with df = 1,(1) Any VTE
surg_cont:raceethOther,-0.9578217407597082,0.6385554282605164,-1.499982144649373,0.1336190277638194,NCS with df = 1,(1) Any VTE
surg_cont:raceethUnknown,0.6722141450785205,0.7296231049304533,0.9213169656169194,0.35688496602992326,NCS with df = 1,(1) Any VTE
surg_cont:raceethWhite,-0.3682099136160828,0.21613560383349503,-1.703606009770337,0.08845471796800004,NCS with df = 1,(1) Any VTE
tt(surg_cont):raceethHispanic,1.938701189934095,1.2650680240128873,1.532487702743758,0.12540212988122282,NCS with df = 1,(1) Any VTE
tt(surg_cont):raceethOther,4.142477372278804,2.42637801651185,1.7072679294358308,0.08777226414051877,NCS with df = 1,(1) Any VTE
tt(surg_cont):raceethUnknown,-6.494435143123742,7.912391920552903,-0.8207929041348503,0.4117642411178924,NCS with df = 1,(1) Any VTE
tt(surg_cont):raceethWhite,1.9208852360812692,1.102906567083964,1.7416572658189937,0.08156843440789588,NCS with df = 1,(1) Any VTE
surg_cont,1.3465868369070837,0.20326317277524306,6.624844129517074,3.4761478549623446e-11,NCS with df = 2,(1) Any VTE
tt(surg_cont)1,-4.458032316042189,0.6931290999030217,-6.431748885836605,1.2614401969888373e-10,NCS with df = 2,(1) Any VTE
tt(surg_cont)2,0.7080913702400041,0.8979153189258974,0.7885948210428528,0.43034885884837565,NCS with df = 2,(1) Any VTE
siteNC,-0.015636238076126463,0.09987988173332554,-0.15655042641995176,0.8755991746493399,NCS with df = 2,(1) Any VTE
siteSC,-0.01486593767463567,0.0996509455508439,-0.1491800965104819,0.8814115249263921,NCS with df = 2,(1) Any VTE
age,0.028110853349145166,0.0024614049163699608,11.420653774675394,3.2974402162396655e-30,NCS with df = 2,(1) Any VTE
bmi,0.03870961378731537,0.003215844448956442,12.03715366266451,2.2664123887006964e-33,NCS with df = 2,(1) Any VTE
GENDERM,0.10763447997930643,0.054334881740280006,1.9809462454302889,0.04759730215857849,NCS with df = 2,(1) Any VTE
diabetes,-0.02896490857604446,0.05871373134867704,-0.49332426862863843,0.6217834832440182,NCS with df = 2,(1) Any VTE
insulin,0.2309010176322828,0.07023865789830988,3.287377984450908,0.0010112500073765627,NCS with df = 2,(1) Any VTE
raceethHispanic,-0.3117792430217268,0.07947245769284525,-3.923110623138508,8.741298970317899e-5,NCS with df = 2,(1) Any VTE
raceethOther,-0.1490786402810828,0.14891389995209547,-1.0011062790581693,0.31677542970908557,NCS with df = 2,(1) Any VTE
raceethUnknown,-0.4878190355454454,0.2953250519435198,-1.6518037746379186,0.09857455897171244,NCS with df = 2,(1) Any VTE
raceethWhite,-0.04464820366906218,0.06810806544501714,-0.65554943276294,0.5121140705154688,NCS with df = 2,(1) Any VTE
elix_cat,0.2789489102038182,0.023827360769165955,11.707083839717361,1.172430138587699e-31,NCS with df = 2,(1) Any VTE
util_count,0.0345049473167338,0.0036634782897104444,9.418630216438656,4.5701089845786515e-21,NCS with df = 2,(1) Any VTE
dysl,-0.18189950018441145,0.05416597355207562,-3.3581875900288534,7.845535020521943e-4,NCS with df = 2,(1) Any VTE
"Smoking2Never, Self-Report",-0.11668263595816991,0.0488289186186408,-2.3896215451641285,0.01686574215727457,NCS with df = 2,(1) Any VTE
Smoking2No Self-Report,-0.024767114250820167,0.0763813266248757,-0.3242561414579315,0.7457441213474724,NCS with df = 2,(1) Any VTE
htn_dx,0.34365309428085983,0.05728262794454031,5.99925503790742,1.982248155758847e-9,NCS with df = 2,(1) Any VTE
ht_index,-0.1567193123312944,0.1492314920859734,-1.0501758720003096,0.29363726055391326,NCS with df = 2,(1) Any VTE
oc_index,0.17130336713884411,0.1054106120610085,1.6251055163184032,0.10414007770624335,NCS with df = 2,(1) Any VTE
surg_cont:raceethHispanic,-0.2923996638599954,0.276479569389446,-1.0575814498905143,0.2902463032588945,NCS with df = 2,(1) Any VTE
surg_cont:raceethOther,-1.17424356754329,0.8024411506385106,-1.4633391702418705,0.14337459457816054,NCS with df = 2,(1) Any VTE
surg_cont:raceethUnknown,0.12039746384355424,0.8926426998145016,0.13487755388418435,0.8927086867687077,NCS with df = 2,(1) Any VTE
surg_cont:raceethWhite,-0.3271941319978824,0.23653996782051523,-1.3832509364597312,0.16658793631868515,NCS with df = 2,(1) Any VTE
tt(surg_cont)1:raceethHispanic,1.007401895321302,0.9219891396626804,1.0926396548335382,0.27455204458420635,NCS with df = 2,(1) Any VTE
tt(surg_cont)2:raceethHispanic,0.647452068671137,1.1170272069508673,0.5796206794626582,0.5621704444865974,NCS with df = 2,(1) Any VTE
tt(surg_cont)1:raceethOther,3.4564249885858107,2.1430746547583968,1.6128346163356015,0.1067804432844252,NCS with df = 2,(1) Any VTE
tt(surg_cont)2:raceethOther,0.23615845122617826,2.606055453096761,0.0906191197679821,0.9277952390615712,NCS with df = 2,(1) Any VTE
tt(surg_cont)1:raceethUnknown,-7.66326543845712,17.085104288169774,-0.4485348938585871,0.6537672090558008,NCS with df = 2,(1) Any VTE
tt(surg_cont)2:raceethUnknown,-18.826741755528122,41.43994774456798,-0.45431383918663276,0.6496029566841247,NCS with df = 2,(1) Any VTE
tt(surg_cont)1:raceethWhite,1.0485063652636895,0.792068284314752,1.3237575421553354,0.18558358109350342,NCS with df = 2,(1) Any VTE
tt(surg_cont)2:raceethWhite,0.32590876545494224,0.9905319909707933,0.32902396734862444,0.7421375723759542,NCS with df = 2,(1) Any VTE
surg_cont,2.326454514623158,0.2369150045587287,9.819785449876202,9.254028784919709e-23,NCS with df = 3,(1) Any VTE
tt(surg_cont)1,0.3294207225100028,0.8995032129432602,0.3662251760414583,0.7141970574342023,NCS with df = 3,(1) Any VTE
tt(surg_cont)2,-6.77137413251025,1.0015055823023513,-6.761194597581378,1.3685855367736357e-11,NCS with df = 3,(1) Any VTE
tt(surg_cont)3,-2.856080923925144,1.4373611444679075,-1.9870308411477395,0.046918979229726536,NCS with df = 3,(1) Any VTE
siteNC,-0.013448509591230954,0.09990704521581027,-0.1346102225541821,0.8929200587471069,NCS with df = 3,(1) Any VTE
siteSC,-0.01159278043245603,0.099689220518848,-0.11628920731970424,0.907423338891076,NCS with df = 3,(1) Any VTE
age,0.028037929913089593,0.002462517354052077,11.385881145955429,4.916870381191229e-30,NCS with df = 3,(1) Any VTE
bmi,0.03863897468624716,0.003217977762290724,12.007222405024306,3.255981270366551e-33,NCS with df = 3,(1) Any VTE
GENDERM,0.10678759521278709,0.05433207294337664,1.9654614563312929,0.049360852524523595,NCS with df = 3,(1) Any VTE
diabetes,-0.030172763063382634,0.05871635260257299,-0.5138732521008201,0.6073406094014067,NCS with df = 3,(1) Any VTE
insulin,0.2306911733747891,0.07024826133426072,3.2839413957463868,0.001023662063530698,NCS with df = 3,(1) Any VTE
raceethHispanic,-0.3102281090263897,0.07947319151341851,-3.9035566977829217,9.478933161979336e-5,NCS with df = 3,(1) Any VTE
raceethOther,-0.14780079041380656,0.14890518192118624,-0.9925832567199426,0.32091308757598586,NCS with df = 3,(1) Any VTE
raceethUnknown,-0.4862941296422783,0.2953226172451859,-1.6466538668067607,0.0996292116671738,NCS with df = 3,(1) Any VTE
raceethWhite,-0.043287927857911,0.06811161328456687,-0.6355440103445537,0.525073672686941,NCS with df = 3,(1) Any VTE
elix_cat,0.2798041927168831,0.023827744219895794,11.742789839218224,7.690690777060941e-32,NCS with df = 3,(1) Any VTE
