term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.21288874993938434,0.16138807427723045,-1.3191107886552178,0.18713207687423253,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteNC,0.11323728568565845,0.12591303141855367,0.899329357810796,0.3684772543847194,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteSC,0.254773419314042,0.12448700493403164,2.0465864645795917,0.04069870494963189,Proportional Hazards,(3) PE (w/ or w/out DVT)
age,0.03428510033733931,0.0029635743855239453,11.568834075773628,5.928278010283861e-31,Proportional Hazards,(3) PE (w/ or w/out DVT)
bmi,0.060754531470959536,0.00353093064909465,17.206379141583348,2.378460348658808e-66,Proportional Hazards,(3) PE (w/ or w/out DVT)
GENDERM,0.2343637385003239,0.06333463470633346,3.7004040457011986,0.00021525646213425855,Proportional Hazards,(3) PE (w/ or w/out DVT)
diabetes,-0.055803221235949003,0.06983446275394169,-0.7990785499785246,0.4242448664893477,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethHispanic,-0.7104177907147913,0.09526608145570667,-7.457195466206882,8.838353768741061e-14,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethOther,-0.08040264671701063,0.1643542666773152,-0.48920328229062093,0.6246977859991438,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethUnknown,-0.563243016585142,0.3235718760456478,-1.7407044872641608,0.08173539132739295,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethWhite,-0.13639603275929663,0.07525645779134348,-1.812416326283508,0.06992189206011622,Proportional Hazards,(3) PE (w/ or w/out DVT)
insulin,0.19148461156732183,0.08361756871608263,2.2900045350217475,0.022021053758055423,Proportional Hazards,(3) PE (w/ or w/out DVT)
elix_cat,0.28629816859410584,0.02833124063327804,10.105387628447811,5.228837587936204e-24,Proportional Hazards,(3) PE (w/ or w/out DVT)
util_count,0.02620402255487054,0.004679795222022318,5.599395125572777,2.151010151091878e-8,Proportional Hazards,(3) PE (w/ or w/out DVT)
dysl,-0.09632634556071691,0.06456489368243257,-1.4919306772888918,0.13571731950023264,Proportional Hazards,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",-0.035353156169783934,0.05832292400015218,-0.6061622728258906,0.5444070024848167,Proportional Hazards,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.10401599697599448,0.09453869723074153,-1.1002478352554574,0.2712241537117227,Proportional Hazards,(3) PE (w/ or w/out DVT)
htn_dx,0.3101116689659281,0.06833120629728545,4.538360813019157,5.6693196660166375e-6,Proportional Hazards,(3) PE (w/ or w/out DVT)
ht_index,-0.012417694303709344,0.16501766616078908,-0.07525069644125165,0.9400152487366097,Proportional Hazards,(3) PE (w/ or w/out DVT)
oc_index,0.4569698058809164,0.11651330843846378,3.9220395678856197,8.780256866977803e-5,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont:raceethHispanic,-0.10257959830030802,0.247911695253834,-0.413774744250278,0.679039081790547,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont:raceethOther,-14.107511027264376,465.0793087598213,-0.030333559807000254,0.9758010320246657,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont:raceethUnknown,-13.79917966043737,761.1517777784285,-0.018129340380328606,0.985535671556331,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont:raceethWhite,-0.2770929682816756,0.1960453282871634,-1.4134127586850487,0.1575343963407021,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont,3.1378177003873384,0.4595943625304049,6.827363336467716,8.648945183081105e-12,Interaction with log(t),(3) PE (w/ or w/out DVT)
tt(surg_cont),-0.568928515246099,0.08213948143338887,-6.926370915884981,4.317734909244263e-12,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteNC,0.11310456145861401,0.12595114012008826,0.8980034746074894,0.36918369705614046,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteSC,0.2608415147020803,0.12460478808334104,2.093350654612231,0.03631786391850525,Interaction with log(t),(3) PE (w/ or w/out DVT)
age,0.03418262935576886,0.002965270532435669,11.527659612120212,9.571027043475756e-31,Interaction with log(t),(3) PE (w/ or w/out DVT)
bmi,0.06109129951810787,0.0035351454948041724,17.281127356115224,6.525989333872327e-67,Interaction with log(t),(3) PE (w/ or w/out DVT)
GENDERM,0.23245138654836534,0.0633316702108404,3.6703814343518917,2.4218879111486427e-4,Interaction with log(t),(3) PE (w/ or w/out DVT)
diabetes,-0.05650623560654556,0.06984342273199759,-0.8090416161786724,0.41849120891547426,Interaction with log(t),(3) PE (w/ or w/out DVT)
insulin,0.19329338019600098,0.08361896827143543,2.3115972869762227,0.02079988629060092,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethHispanic,-0.7042750866725482,0.0952651281825909,-7.392789996804413,1.4377946638050475e-13,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethOther,-0.0756064844016894,0.16436731107339925,-0.4599849197990886,0.6455270448136263,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethUnknown,-0.5396391489114638,0.32358401470466835,-1.6676940899073356,0.0953764692462711,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethWhite,-0.13647377236463823,0.07527583260666842,-1.8129825687580439,0.06983450987580231,Interaction with log(t),(3) PE (w/ or w/out DVT)
elix_cat,0.28787419255360197,0.028342813354151314,10.156867243788897,3.0884076010174254e-24,Interaction with log(t),(3) PE (w/ or w/out DVT)
util_count,0.02672646537326266,0.004681939015080128,5.708418090705366,1.1403103151353936e-8,Interaction with log(t),(3) PE (w/ or w/out DVT)
dysl,-0.10037053967145626,0.06457642607312386,-1.5542907183776402,0.12011508648557902,Interaction with log(t),(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",-0.037162089060468015,0.0583320079101463,-0.6370788593067448,0.5240734782199069,Interaction with log(t),(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.08575126715989839,0.09449300954139696,-0.9074879462097263,0.364148820856141,Interaction with log(t),(3) PE (w/ or w/out DVT)
htn_dx,0.3118239875059569,0.06832677503072289,4.563715869302281,5.025608370708775e-6,Interaction with log(t),(3) PE (w/ or w/out DVT)
ht_index,-0.0143771999373194,0.16510238963085286,-0.08708050785615472,0.9306075189989217,Interaction with log(t),(3) PE (w/ or w/out DVT)
oc_index,0.4618257286114435,0.11658042390116312,3.961434631623739,7.450077916094707e-5,Interaction with log(t),(3) PE (w/ or w/out DVT)
surg_cont:raceethHispanic,-0.042700034336680195,0.6510476380621345,-0.06558665117621547,0.9477069170476246,Interaction with log(t),(3) PE (w/ or w/out DVT)
surg_cont:raceethOther,-18.065132368671488,2839.2861616127043,-0.006362561341267045,0.994923444790341,Interaction with log(t),(3) PE (w/ or w/out DVT)
