term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.04959471962059347,0.05074059529876468,-0.9774169839469915,0.32836275812162036,Proportional Hazards,(1) Any VTE
siteNC,-0.16769460450362855,0.06782839278657996,-2.4723364009416335,0.0134233136775324,Proportional Hazards,(1) Any VTE
siteSC,-0.1287135081567252,0.06730940799082082,-1.9122662343766006,0.05584205441343126,Proportional Hazards,(1) Any VTE
age,0.02716797324816749,0.0017424949757074756,15.591421282082573,8.326031471415652e-55,Proportional Hazards,(1) Any VTE
bmi,0.039733406765592595,0.002270335576071153,17.501116215758643,1.4048875292236151e-68,Proportional Hazards,(1) Any VTE
GENDERM,0.10900162947815034,0.04124259546888969,2.642938162327174,0.008219004449316182,Proportional Hazards,(1) Any VTE
diabetes,-0.07098953905715406,0.041664635260609005,-1.7038320055634737,0.08841247677816169,Proportional Hazards,(1) Any VTE
raceethHispanic,-0.28660546777853163,0.05121569808186309,-5.596047276763111,2.1929392565918746e-8,Proportional Hazards,(1) Any VTE
raceethOther,-0.22579828916747205,0.10235688245921262,-2.205990293397697,0.027384679347890798,Proportional Hazards,(1) Any VTE
raceethUnknown,-0.5340350856855328,0.1933757526658378,-2.7616445098386766,0.005751105934660117,Proportional Hazards,(1) Any VTE
raceethWhite,-0.017169419072047238,0.044440115722775446,-0.38634955811440325,0.6992378021744261,Proportional Hazards,(1) Any VTE
insulin,0.2571723132571154,0.04902341684744698,5.245907564080946,1.55514863190722e-7,Proportional Hazards,(1) Any VTE
elix_cat,0.29443943115309207,0.016791510822921803,17.53501720352393,7.742617326437873e-69,Proportional Hazards,(1) Any VTE
util_count,0.03474902623843865,0.0026390167500063323,13.167414052356914,1.351478198537339e-39,Proportional Hazards,(1) Any VTE
dysl,-0.08055168092612848,0.03822011956676799,-2.1075727088035423,0.0350679663089247,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.05880234712758533,0.034620351980796354,-1.6984907363218764,0.08941517962843762,Proportional Hazards,(1) Any VTE
Smoking2No Self-Report,0.02792585937993377,0.05407695636313205,0.516409599541973,0.6055683625716214,Proportional Hazards,(1) Any VTE
htn_dx,0.38073907528739404,0.04048517711210561,9.404406808771203,5.232451210408508e-21,Proportional Hazards,(1) Any VTE
ht_index,-0.1262531087483108,0.10253856745398278,-1.2312743573774876,0.21822026911555034,Proportional Hazards,(1) Any VTE
oc_index,0.21002615965887017,0.07405915423230833,2.8359243612215894,0.004569326629133487,Proportional Hazards,(1) Any VTE
surg_cont:GENDERM,0.024062439509435228,0.10372392652401548,0.23198542820169835,0.8165493317113559,Proportional Hazards,(1) Any VTE
surg_cont,2.948376102603288,0.17556643215690362,16.7935069727243,2.722699997651033e-63,Interaction with log(t),(1) Any VTE
tt(surg_cont),-0.5031510725548618,0.029869379714252835,-16.84504590882991,1.1408041759462145e-63,Interaction with log(t),(1) Any VTE
siteNC,-0.17139313209533164,0.06784839071895418,-2.526119341655234,0.011533029619968334,Interaction with log(t),(1) Any VTE
siteSC,-0.1241085662129656,0.06739521372504187,-1.8415041566497903,0.06554771201996486,Interaction with log(t),(1) Any VTE
age,0.027020557868142114,0.0017433934862437835,15.49882919796785,3.532710527908388e-54,Interaction with log(t),(1) Any VTE
bmi,0.039997191684885754,0.0022712524675917336,17.61019184595352,2.057465410404718e-69,Interaction with log(t),(1) Any VTE
GENDERM,0.11183290522148934,0.04124445114732907,2.711465472579855,0.0066986517079690375,Interaction with log(t),(1) Any VTE
