term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.0367852572161126,0.07219195929098152,-0.5095478440728225,0.6103682714092065,Proportional Hazards,(1) Any VTE
siteNC,-0.008626894336445992,0.09989500557118894,-0.0863596161501602,0.9311805485956213,Proportional Hazards,(1) Any VTE
siteSC,-0.011336510234617096,0.09958898873390015,-0.11383296867194857,0.9093702032303499,Proportional Hazards,(1) Any VTE
age,0.028180996420280716,0.002461946874549703,11.446630596135467,2.4446411136806928e-30,Proportional Hazards,(1) Any VTE
bmi,0.03836808189383108,0.0032171772146903773,11.926008215722005,8.662884700831104e-33,Proportional Hazards,(1) Any VTE
GENDERM,0.08517978410509289,0.05898270144501177,1.4441485726879442,0.14869718740408808,Proportional Hazards,(1) Any VTE
diabetes,-0.0301852180815589,0.05870911970994437,-0.5141487085940076,0.607148024963173,Proportional Hazards,(1) Any VTE
raceethHispanic,-0.3278213681548321,0.07208285214559035,-4.547841246524351,5.4198993937834e-6,Proportional Hazards,(1) Any VTE
raceethOther,-0.19047794285740663,0.13939394820358353,-1.3664721123991368,0.171790828205503,Proportional Hazards,(1) Any VTE
raceethUnknown,-0.4440092192094753,0.2564488275690975,-1.731375508393937,0.08338481192940582,Proportional Hazards,(1) Any VTE
raceethWhite,-0.06282709222694396,0.06226253896944695,-1.0090673022148045,0.3129423580758073,Proportional Hazards,(1) Any VTE
insulin,0.22972309863647297,0.07024227273473158,3.2704394333027533,0.0010738053403272798,Proportional Hazards,(1) Any VTE
elix_cat,0.2785932849042603,0.023815485149372168,11.697989067067342,1.3050961954943761e-31,Proportional Hazards,(1) Any VTE
util_count,0.0336733314606303,0.0036603961555401895,9.199368054647325,3.6006101485101556e-20,Proportional Hazards,(1) Any VTE
dysl,-0.1784695533783557,0.05417690734095899,-3.2941997271119354,9.870233808021555e-4,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.11501261647914558,0.04882545475735414,-2.3555872044760067,0.018493455747493153,Proportional Hazards,(1) Any VTE
Smoking2No Self-Report,-0.02045286731178551,0.07608261100876106,-0.2688244664661985,0.7880647646463528,Proportional Hazards,(1) Any VTE
htn_dx,0.34523278809192587,0.05729645089042688,6.025378234197182,1.6871459799428679e-9,Proportional Hazards,(1) Any VTE
ht_index,-0.15499326260205348,0.14920712866021998,-1.0387792057510195,0.29890743441750517,Proportional Hazards,(1) Any VTE
oc_index,0.16949488213696445,0.1053989469728533,1.6081269026399265,0.10780738826432282,Proportional Hazards,(1) Any VTE
surg_cont:GENDERM,0.14535503311959055,0.14348188451230695,1.0130549484602214,0.31103391549653503,Proportional Hazards,(1) Any VTE
surg_cont,3.0176686436196656,0.2497843965696122,12.08109347526307,1.3293994181096874e-33,Interaction with log(t),(1) Any VTE
