term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,0.0641618050323701,0.07243821954158369,0.8857451969196667,0.37575484728190434,Proportional Hazards,(1) Any VTE
siteNC,-0.016151913386454348,0.09991858906602037,-0.1616507352378856,0.8715809017473926,Proportional Hazards,(1) Any VTE
siteSC,-0.017362033042487013,0.0996172608132723,-0.1742873965891443,0.8616396037218195,Proportional Hazards,(1) Any VTE
age,0.02815289912725952,0.002462200842915844,11.434038457203862,2.826505318175554e-30,Proportional Hazards,(1) Any VTE
bmi,0.026608634810521253,0.005107349715040022,5.2098713217473,1.8897164746178028e-7,Proportional Hazards,(1) Any VTE
GENDERM,0.10922309537186042,0.05432764343381408,2.0104515577769173,0.044383418365109624,Proportional Hazards,(1) Any VTE
diabetes,-0.030823147708364113,0.05869481217586729,-0.5251426244624261,0.5994840468971842,Proportional Hazards,(1) Any VTE
raceethHispanic,-0.3249897311533176,0.0720925174507568,-4.5079537051165355,6.5455853224762404e-6,Proportional Hazards,(1) Any VTE
raceethOther,-0.19601920423907196,0.13943486828587534,-1.4058119511196079,0.15977997227224572,Proportional Hazards,(1) Any VTE
raceethUnknown,-0.44644353164575235,0.2564331476913345,-1.7409743461993106,0.08168807539498558,Proportional Hazards,(1) Any VTE
raceethWhite,-0.061994806459930704,0.062262415381684866,-0.9957019187239421,0.31939499757678125,Proportional Hazards,(1) Any VTE
insulin,0.23433087965165156,0.0702588768471658,3.335249439887742,8.522291628266365e-4,Proportional Hazards,(1) Any VTE
elix_cat,0.2776271437911702,0.023821254786260907,11.654597806967491,2.174044825998115e-31,Proportional Hazards,(1) Any VTE
util_count,0.033732832373958854,0.003631414447047726,9.28917171692783,1.554936220190951e-20,Proportional Hazards,(1) Any VTE
dysl,-0.1813181930949661,0.05416352039185432,-3.347607241611914,8.151244307331571e-4,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.11504142942306024,0.04881397593929025,-2.3567313911519276,0.01843657738967011,Proportional Hazards,(1) Any VTE
Smoking2No Self-Report,-0.01936065502231339,0.07611750163861038,-0.254352213426994,0.799223465291356,Proportional Hazards,(1) Any VTE
htn_dx,0.34440550397295605,0.057284017510768837,6.0122442338862,1.8297237542730826e-9,Proportional Hazards,(1) Any VTE
ht_index,-0.15822996389078264,0.14924821434987354,-1.0601799464069548,0.28906274244922636,Proportional Hazards,(1) Any VTE
oc_index,0.17427758562859652,0.10543362744855392,1.652960159353664,0.09833897216434956,Proportional Hazards,(1) Any VTE
bmi_over_50,0.3190957703693966,0.09249958858690131,3.4496993472529147,5.61211201773278e-4,Proportional Hazards,(1) Any VTE
surg_cont:bmi_over_50,-0.23967859510442527,0.14077926684336106,-1.7025134487389053,0.08865915955787297,Proportional Hazards,(1) Any VTE
surg_cont,3.099318294815596,0.2514407142498506,12.326238827558683,6.543015092038576e-35,Interaction with log(t),(1) Any VTE
tt(surg_cont),-0.5221418860568804,0.043524875959423906,-11.996401472657785,3.7108241483380086e-33,Interaction with log(t),(1) Any VTE
siteNC,-0.013504425892017202,0.09989389303768131,-0.13518770248470696,0.8924634698313816,Interaction with log(t),(1) Any VTE
siteSC,-0.00768149650112331,0.09969872441979032,-0.07704708907588113,0.9385860846066146,Interaction with log(t),(1) Any VTE
age,0.028029310402536797,0.0024628957397460293,11.38063213566123,5.221983536721444e-30,Interaction with log(t),(1) Any VTE
bmi,0.039268202289832826,0.0034397371771232163,11.416047293088342,3.4769044117502696e-30,Interaction with log(t),(1) Any VTE
GENDERM,0.10739374547506804,0.05431877964737009,1.9771015875587263,0.048030148376708444,Interaction with log(t),(1) Any VTE
diabetes,-0.028306091126721392,0.05871834900158375,-0.4820655145797427,0.6297594066697092,Interaction with log(t),(1) Any VTE
raceethHispanic,-0.3253549435855197,0.07208532312376056,-4.51347000313684,6.377547345733273e-6,Interaction with log(t),(1) Any VTE
raceethOther,-0.1867409177018106,0.1393799631263764,-1.3397974394102243,0.1803112083624603,Interaction with log(t),(1) Any VTE
raceethUnknown,-0.44301751018654273,0.25638535751688585,-1.7279360821429324,0.08399968446859635,Interaction with log(t),(1) Any VTE
raceethWhite,-0.061787585689804275,0.062275967704722025,-0.9921577771824697,0.3211205656946927,Interaction with log(t),(1) Any VTE
insulin,0.23019006233156236,0.07024197198863505,3.2771013656735954,0.0010487871000444664,Interaction with log(t),(1) Any VTE
elix_cat,0.28054923766737944,0.02383238788127915,11.771763663168509,5.45715416111529e-32,Interaction with log(t),(1) Any VTE
util_count,0.03436949362420717,0.0036759925322165494,9.349718021185168,8.78817036984816e-21,Interaction with log(t),(1) Any VTE
dysl,-0.1835519153189215,0.05419292924987435,-3.3870085610725145,7.065918285213129e-4,Interaction with log(t),(1) Any VTE
"Smoking2Never, Self-Report",-0.11840344353508896,0.04881924746181571,-2.425343480103805,0.015293909064295605,Interaction with log(t),(1) Any VTE
Smoking2No Self-Report,8.421852197787037e-4,0.07608674504167344,0.011068750796442019,0.9911685949657473,Interaction with log(t),(1) Any VTE
htn_dx,0.34794304724755026,0.0572683229701817,6.075663284722275,1.2347626238070517e-9,Interaction with log(t),(1) Any VTE
ht_index,-0.15648077385487685,0.14924378870237456,-1.0484910307854383,0.29441243253596205,Interaction with log(t),(1) Any VTE
oc_index,0.17507445043638714,0.10540573748102196,1.660957502127518,0.09672198224114349,Interaction with log(t),(1) Any VTE
surg_cont:bmi_over_50,0.36973087065105176,0.3699038591532264,0.99953234199132,0.31753687987725565,Interaction with log(t),(1) Any VTE
tt(surg_cont):bmi_over_50,-0.08164696071179618,0.06747044600238092,-1.2101144360141771,0.2262349845052946,Interaction with log(t),(1) Any VTE
surg_cont,0.5349619351761613,0.10372208668695479,5.157647250105352,2.5007217187877085e-7,NCS with df = 1,(1) Any VTE
tt(surg_cont),-2.8275241343271893,0.4848727255355804,-5.83147697409452,5.493889399657541e-9,NCS with df = 1,(1) Any VTE
siteNC,-0.010567579011800936,0.09990822649323156,-0.10577286158229277,0.915762569294976,NCS with df = 1,(1) Any VTE
siteSC,-0.006390380812933607,0.09969443670632365,-0.0640996732020079,0.9488908620597314,NCS with df = 1,(1) Any VTE
age,0.02810260822549097,0.002463004968817749,11.409886939440613,3.732140971837844e-30,NCS with df = 1,(1) Any VTE
bmi,0.03915413967261082,0.0034401753494746118,11.38143719290079,5.173995679985933e-30,NCS with df = 1,(1) Any VTE
GENDERM,0.10829001142558471,0.05432095792711072,1.9935217558366898,0.04620434366610577,NCS with df = 1,(1) Any VTE
diabetes,-0.029397766110791545,0.05871808232263203,-0.5006595063725473,0.616610775389276,NCS with df = 1,(1) Any VTE
raceethHispanic,-0.3253603163165834,0.07208679556197269,-4.5134523428340305,6.3780786700853105e-6,NCS with df = 1,(1) Any VTE
raceethOther,-0.18706969533376966,0.1393828064654301,-1.3421289187498668,0.17955419874419737,NCS with df = 1,(1) Any VTE
raceethUnknown,-0.4394904146418331,0.2563881231742986,-1.7141605827936783,0.08649923788843815,NCS with df = 1,(1) Any VTE
raceethWhite,-0.06216258369039959,0.06227334715228383,-0.9982213343757904,0.31817204339306693,NCS with df = 1,(1) Any VTE
insulin,0.23033192692998403,0.07024377575619897,3.279036817858661,0.0010416204527108224,NCS with df = 1,(1) Any VTE
elix_cat,0.28050189847944296,0.0238295818348187,11.771163271928941,5.496135530937454e-32,NCS with df = 1,(1) Any VTE
util_count,0.03392076579709389,0.0036713264688808833,9.239376036049944,2.479388271197661e-20,NCS with df = 1,(1) Any VTE
dysl,-0.1811627268900043,0.05419406699590784,-3.3428516613024035,8.292221385512934e-4,NCS with df = 1,(1) Any VTE
"Smoking2Never, Self-Report",-0.11752120757152075,0.04882401149509791,-2.4070371108961472,0.016082535505729915,NCS with df = 1,(1) Any VTE
Smoking2No Self-Report,0.002493203526425094,0.07609576345592364,0.032764025396357484,0.9738627663756523,NCS with df = 1,(1) Any VTE
