term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,0.035188543767255734,0.1434978507251478,0.24522000566165264,0.8062860869249758,Proportional Hazards,(1) Any VTE
siteNC,0.6246856225970544,0.5130882864698587,1.2175012353039782,0.22341356671825077,Proportional Hazards,(1) Any VTE
siteSC,0.39309511146606385,0.509247595739965,0.7719135343091308,0.4401656407193475,Proportional Hazards,(1) Any VTE
age,0.022662100076151846,0.005836267423248021,3.882978354603883,1.0318475663662624e-4,Proportional Hazards,(1) Any VTE
bmi,0.05025878245419385,0.006802013855240905,7.388809185601674,1.4814959084273596e-13,Proportional Hazards,(1) Any VTE
GENDERM,0.2082711610519534,0.13899363281825725,1.4984223149579865,0.13402356226772846,Proportional Hazards,(1) Any VTE
diabetes,-0.16675276556768404,0.13878592037932455,-1.2015106799877215,0.22955316616573798,Proportional Hazards,(1) Any VTE
insulin,0.2973657602237152,0.17207593400550847,1.7281077795236373,0.08396890301767368,Proportional Hazards,(1) Any VTE
elix_cat,0.19169937832454106,0.05490494835825055,3.491477253993892,4.8035736468623634e-4,Proportional Hazards,(1) Any VTE
util_count,0.037293185886819916,0.009033097184056742,4.128504888958987,3.651296776804602e-5,Proportional Hazards,(1) Any VTE
dysl,0.11986649377081726,0.12521827624953455,0.9572603725349782,0.33843585147477795,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.14326621829277214,0.11535573157523729,-1.241951451708588,0.2142544748532522,Proportional Hazards,(1) Any VTE
Smoking2No Self-Report,-0.003965082342095417,0.18724252622116294,-0.02117618482359093,0.9831051117800355,Proportional Hazards,(1) Any VTE
htn_dx,0.46677570665965185,0.14330585253992306,3.2571991889138965,0.0011251744591528835,Proportional Hazards,(1) Any VTE
ht_index,0.21394479772895153,0.3608676719338129,0.5928621884650043,0.55327338470971,Proportional Hazards,(1) Any VTE
oc_index,0.020642336203360506,0.299596046386797,0.06890056278216027,0.9450687705503128,Proportional Hazards,(1) Any VTE
surg_cont,3.732223837629206,0.50922755613494175,7.32918671164801,2.315536002139701e-13,Interaction with log(t),(1) Any VTE
tt(surg_cont),-0.6400278474020987,0.0884272418154524,-7.237903549426957,4.556732941890941e-13,Interaction with log(t),(1) Any VTE
siteNC,0.6084380125766202,0.5129782503722223,1.1860892974217354,0.2355870366631534,Interaction with log(t),(1) Any VTE
siteSC,0.38266824621595263,0.5092372115268068,0.7514538167166297,0.45237958498196357,Interaction with log(t),(1) Any VTE
age,0.022435954515472777,0.005830633378628695,3.847944650011502,1.1911295525568348e-4,Interaction with log(t),(1) Any VTE
bmi,0.0504003024541173,0.006771499550154832,7.443004622656275,9.84206419342255e-14,Interaction with log(t),(1) Any VTE
GENDERM,0.211867700910027,0.1389172508559966,1.525136004380419,0.12722517851534884,Interaction with log(t),(1) Any VTE
diabetes,-0.15934309897939125,0.13878023445370002,-1.1481685386008729,0.2508989944397999,Interaction with log(t),(1) Any VTE
insulin,0.2887201029208183,0.1720097277448772,1.6785103186085182,0.09324751778061534,Interaction with log(t),(1) Any VTE
elix_cat,0.1905813489958791,0.05490382836316148,3.471185064459957,5.18166752900994e-4,Interaction with log(t),(1) Any VTE
util_count,0.038063127632678405,0.009007136248408218,4.225885629231499,2.380028581986587e-5,Interaction with log(t),(1) Any VTE
dysl,0.11292897900240519,0.12505050606238363,0.9030669491738689,0.3664903638616134,Interaction with log(t),(1) Any VTE
"Smoking2Never, Self-Report",-0.1507496328947961,0.11532592876189418,-1.3071616635842482,0.1911578124350076,Interaction with log(t),(1) Any VTE
Smoking2No Self-Report,0.015954470046922787,0.18654527301103732,0.08552599478614936,0.9318432303291414,Interaction with log(t),(1) Any VTE
htn_dx,0.46510615248790305,0.14312241296228065,3.2497087134108056,0.0011552327134386217,Interaction with log(t),(1) Any VTE
ht_index,0.21283796025978013,0.36090446791554603,0.5897348999003957,0.5553683935100171,Interaction with log(t),(1) Any VTE
oc_index,0.015711741307626766,0.29961212145008304,0.05244027254833355,0.9581778853923191,Interaction with log(t),(1) Any VTE
surg_cont,0.8018990197548058,0.20136385762221218,3.982338385964401,6.824052686839929e-5,NCS with df = 1,(1) Any VTE
tt(surg_cont),-4.5549725795586555,1.0378035933528476,-4.389050691993499,1.1384653224137221e-5,NCS with df = 1,(1) Any VTE
siteNC,0.6130567534709189,0.5129975384014348,1.1950481387908436,0.2320682226165283,NCS with df = 1,(1) Any VTE
siteSC,0.3875854418480897,0.5092337250616388,0.7611150298444501,0.4465883640342287,NCS with df = 1,(1) Any VTE
age,0.0224775825972592,0.005833744905760078,3.853028022371266,1.16666032561196e-4,NCS with df = 1,(1) Any VTE
bmi,0.05037813846050717,0.006782110382795838,7.428091791059796,1.1017549530655526e-13,NCS with df = 1,(1) Any VTE
GENDERM,0.21444761277206595,0.13892980872895652,1.5435680415456412,0.1226930121440288,NCS with df = 1,(1) Any VTE
diabetes,-0.16158513471442537,0.138766260608653,-1.164441082477,0.24424530688024343,NCS with df = 1,(1) Any VTE
insulin,0.291679634144666,0.17203731752741727,1.6954439788808122,0.0899912290382833,NCS with df = 1,(1) Any VTE
elix_cat,0.1911808329343244,0.05491559053759633,3.481358045370342,4.98878137696203e-4,NCS with df = 1,(1) Any VTE
util_count,0.037649162333913404,0.009027916993745277,4.170304441212464,3.041929932486774e-5,NCS with df = 1,(1) Any VTE
dysl,0.11534847244341624,0.1250520153699389,0.9224039460874193,0.3563179122152476,NCS with df = 1,(1) Any VTE
"Smoking2Never, Self-Report",-0.15075262426126576,0.11533259626517922,-1.3071120320108534,0.1911746654988315,NCS with df = 1,(1) Any VTE
Smoking2No Self-Report,0.021621816144739476,0.18648022291890287,0.11594696641982481,0.9076945728626681,NCS with df = 1,(1) Any VTE
htn_dx,0.4677327297988781,0.14316046923286085,3.267191930183443,0.00108620013539325,NCS with df = 1,(1) Any VTE
ht_index,0.21340610402209922,0.3608997396740587,0.5913168688202264,0.5543081290236717,NCS with df = 1,(1) Any VTE
oc_index,0.014661779524761423,0.2996001034041252,0.04893783199061321,0.9609688393989011,NCS with df = 1,(1) Any VTE
surg_cont,1.2859806436952197,0.23300589066035937,5.519090697881656,3.4075829609083666e-8,NCS with df = 2,(1) Any VTE
tt(surg_cont)1,-4.4452822127802,0.761192380312747,-5.839893209327438,5.2234293485810885e-9,NCS with df = 2,(1) Any VTE
tt(surg_cont)2,0.35478662721228116,0.9484272708430939,0.3740788968424511,0.708345618683536,NCS with df = 2,(1) Any VTE
siteNC,0.6123058182884213,0.5129354461919888,1.193728807073393,0.2325840681561634,NCS with df = 2,(1) Any VTE
siteSC,0.3827955696639405,0.5091623719606492,0.751814334177713,0.45216272060990087,NCS with df = 2,(1) Any VTE
