term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.18383780200450894,0.16992488290643618,-1.0818768791250748,0.27930723977041255,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteNC,1.667078359548101,1.0080865492972118,1.6537055877893676,0.09818734676112098,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteSC,1.5776796833385498,1.0050703713404834,1.5697206169100035,0.11648012262778751,Proportional Hazards,(3) PE (w/ or w/out DVT)
age,0.025910799911865054,0.006394176149347729,4.052249939111893,5.0727430310837524e-5,Proportional Hazards,(3) PE (w/ or w/out DVT)
bmi,0.060470286371593185,0.007190208337137354,8.41008821111132,4.097024811846492e-17,Proportional Hazards,(3) PE (w/ or w/out DVT)
GENDERM,0.26471283331162015,0.15204457767964827,1.7410212014884168,0.08167986224998097,Proportional Hazards,(3) PE (w/ or w/out DVT)
diabetes,0.0024516716213873377,0.150772547792386,0.016260729537868477,0.9870263866852442,Proportional Hazards,(3) PE (w/ or w/out DVT)
insulin,0.19711708670310374,0.18792342683756616,1.0489223723739576,0.29421384775836257,Proportional Hazards,(3) PE (w/ or w/out DVT)
elix_cat,0.21382056190246795,0.060456883903798435,3.5367446698494804,4.0509108887576515e-4,Proportional Hazards,(3) PE (w/ or w/out DVT)
util_count,0.022803775936487705,0.010209344727295401,2.2336179789796113,0.025508219920142083,Proportional Hazards,(3) PE (w/ or w/out DVT)
dysl,0.044546060877881107,0.13993540445362243,0.31833302695490917,0.7502323344084464,Proportional Hazards,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",0.006453593387458828,0.12841045985644706,0.05025753661090728,0.9599171618563146,Proportional Hazards,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.1273631761383301,0.22263281378312755,-0.5720772871441938,0.5672696157404663,Proportional Hazards,(3) PE (w/ or w/out DVT)
htn_dx,0.3273463589245894,0.1522478358691629,2.1500887487550284,0.031548195417988555,Proportional Hazards,(3) PE (w/ or w/out DVT)
ht_index,0.5254970841344211,0.36363174540622833,1.4451353347804279,0.1484198756127861,Proportional Hazards,(3) PE (w/ or w/out DVT)
oc_index,0.2915525528900415,0.2806651269341318,1.0387915166905108,0.2989017076033018,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont,3.435755085135213,0.5996392176945787,5.729703768116758,1.0060617076091144e-8,Interaction with log(t),(3) PE (w/ or w/out DVT)
tt(surg_cont),-0.6120948165695272,0.10259260596745835,-5.966266387303578,2.4274386532501143e-9,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteNC,1.6626698701434484,1.0080922979775702,1.6493230565089014,0.09908146855982052,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteSC,1.5777983658071244,1.005116064389876,1.5697673350439156,0.11646924951561881,Interaction with log(t),(3) PE (w/ or w/out DVT)
age,0.02571884988323535,0.006400654346150074,4.018159471258586,5.865449745424758e-5,Interaction with log(t),(3) PE (w/ or w/out DVT)
bmi,0.06069292117896438,0.007199477605291513,8.430184036457861,3.451220184265805e-17,Interaction with log(t),(3) PE (w/ or w/out DVT)
GENDERM,0.26516085307765724,0.1519992502142271,1.7444879017754407,0.08107404919493276,Interaction with log(t),(3) PE (w/ or w/out DVT)
diabetes,5.80822151041261e-4,0.1507468016141539,0.0038529650037147224,0.996925786316515,Interaction with log(t),(3) PE (w/ or w/out DVT)
insulin,0.1997865114426618,0.18785589754445128,1.0635093923276346,0.2875510081182668,Interaction with log(t),(3) PE (w/ or w/out DVT)
elix_cat,0.2148522509302005,0.06047129530521475,3.5529626055764787,3.809186089550982e-4,Interaction with log(t),(3) PE (w/ or w/out DVT)
util_count,0.023504159325006473,0.010144348599512507,2.316970783726417,0.020505323341504077,Interaction with log(t),(3) PE (w/ or w/out DVT)
dysl,0.0376992086344618,0.13971021228578395,0.2698386039049619,0.7872844224116922,Interaction with log(t),(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",0.003898173243071446,0.12838895986818671,0.030362215310986155,0.9757781787667376,Interaction with log(t),(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.09372946660825278,0.22161441157594353,-0.42293940155662335,0.672339474381225,Interaction with log(t),(3) PE (w/ or w/out DVT)
htn_dx,0.3275048090028191,0.15216687086816977,2.1522740602752743,0.03137577559723705,Interaction with log(t),(3) PE (w/ or w/out DVT)
ht_index,0.5324799941924127,0.3636592902306923,1.464227667206375,0.1431317530780427,Interaction with log(t),(3) PE (w/ or w/out DVT)
oc_index,0.2918494832144195,0.280837599922288,1.039210858144275,0.29870668169209647,Interaction with log(t),(3) PE (w/ or w/out DVT)
surg_cont,0.5669224450447135,0.24316662982706055,2.331415480191123,0.01973146204236356,NCS with df = 1,(3) PE (w/ or w/out DVT)
tt(surg_cont),-4.129232588914237,1.1754839346255443,-3.5127937245944776,4.434215842650487e-4,NCS with df = 1,(3) PE (w/ or w/out DVT)
siteNC,1.6626398169071537,1.0080963296675367,1.6492866484847544,0.09908892363172415,NCS with df = 1,(3) PE (w/ or w/out DVT)
siteSC,1.5783212735793886,1.005119616387088,1.5702820319562356,0.1163495124621113,NCS with df = 1,(3) PE (w/ or w/out DVT)
age,0.025787562649339426,0.006401286579803004,4.028496822920404,5.613461925280013e-5,NCS with df = 1,(3) PE (w/ or w/out DVT)
bmi,0.06062845617141998,0.0072090413397836875,8.410058052634108,4.098078399298529e-17,NCS with df = 1,(3) PE (w/ or w/out DVT)
GENDERM,0.2654324001190729,0.15199881920438305,1.7462793560400163,0.08076242127174522,NCS with df = 1,(3) PE (w/ or w/out DVT)
diabetes,-4.60696343967787e-4,0.1507423658833999,-0.0030561835836127073,0.997561522099659,NCS with df = 1,(3) PE (w/ or w/out DVT)
insulin,0.20061673572908711,0.18786259796432733,1.0678907771049861,0.2855697832886675,NCS with df = 1,(3) PE (w/ or w/out DVT)
elix_cat,0.2153496010556795,0.060458912158948955,3.561916570538295,3.6815738624859586e-4,NCS with df = 1,(3) PE (w/ or w/out DVT)
util_count,0.02305226262754092,0.010181023918959071,2.264238136658639,0.023559472167718167,NCS with df = 1,(3) PE (w/ or w/out DVT)
dysl,0.0398186593346079,0.1397550039382421,0.284917593020167,0.7757072770978911,NCS with df = 1,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",0.003869220508128394,0.1283970904623263,0.03013479895997864,0.9759595477689113,NCS with df = 1,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.08821484640930465,0.22151600142076663,-0.39823238882748585,0.6904588932950769,NCS with df = 1,(3) PE (w/ or w/out DVT)
htn_dx,0.3304975240924343,0.15216882636186604,2.171913472648416,0.029862190072002425,NCS with df = 1,(3) PE (w/ or w/out DVT)
ht_index,0.531881528895342,0.3636459021035468,1.462635838376341,0.1435670512992344,NCS with df = 1,(3) PE (w/ or w/out DVT)
oc_index,0.2908014351327913,0.2808033455524092,1.035605307909396,0.30038631468576105,NCS with df = 1,(3) PE (w/ or w/out DVT)
surg_cont,1.1538797530618958,0.2800065127249603,4.120903266972607,3.773898667513043e-5,NCS with df = 2,(3) PE (w/ or w/out DVT)
tt(surg_cont)1,-4.53809087868744,0.8948682459051934,-5.071239145486705,3.952337355496893e-7,NCS with df = 2,(3) PE (w/ or w/out DVT)
tt(surg_cont)2,0.5339890894667781,0.993769581308584,0.537336923478406,0.5910349048774407,NCS with df = 2,(3) PE (w/ or w/out DVT)
siteNC,1.6594343284846398,1.0080638515975096,1.6461599390305321,0.09973083469123994,NCS with df = 2,(3) PE (w/ or w/out DVT)
siteSC,1.571255861729265,1.0050843392929916,1.5633074761014947,0.11798029069507371,NCS with df = 2,(3) PE (w/ or w/out DVT)
age,0.025812344632639418,0.006398630054221103,4.034042351864257,5.4825429766667035e-5,NCS with df = 2,(3) PE (w/ or w/out DVT)
bmi,0.060701907912741195,0.007185349812317462,8.448010117570497,2.9630970800486026e-17,NCS with df = 2,(3) PE (w/ or w/out DVT)
GENDERM,0.26564846992301483,0.1520100486624071,1.7475717708174847,0.08053820703785636,NCS with df = 2,(3) PE (w/ or w/out DVT)
diabetes,0.003548444716457986,0.15075636394679054,0.023537611438482355,0.9812214371983069,NCS with df = 2,(3) PE (w/ or w/out DVT)
insulin,0.19667203217818496,0.1878827294465171,1.04678079117522,0.2952006916974075,NCS with df = 2,(3) PE (w/ or w/out DVT)
elix_cat,0.21344281963605496,0.06050809846265692,3.527508301517407,4.1949060687107256e-4,NCS with df = 2,(3) PE (w/ or w/out DVT)
util_count,0.023990525051110625,0.01014293243305282,2.3652454760452306,0.018018123631773703,NCS with df = 2,(3) PE (w/ or w/out DVT)
dysl,0.03691868405706774,0.13972773667690686,0.26421872231735205,0.7916113852186365,NCS with df = 2,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",0.006337607863958433,0.12839728820552643,0.04935935916196127,0.9606329153509757,NCS with df = 2,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.11967128095764974,0.22354137568924948,-0.5353428670136119,0.5924127892730738,NCS with df = 2,(3) PE (w/ or w/out DVT)
htn_dx,0.32278599419067655,0.1522510197626394,2.1200908518964443,0.03399838429151141,NCS with df = 2,(3) PE (w/ or w/out DVT)
ht_index,0.5261599972247267,0.36376531419559394,1.446427069024548,0.1480574540577244,NCS with df = 2,(3) PE (w/ or w/out DVT)
