term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.3848139196848896,0.12235852811131603,-3.1449701596181674,0.001661037716285142,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteNC,0.1832241146187435,0.17929662344367203,1.0219049924066492,0.3068258693488719,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteSC,0.2847980988782198,0.17833488917479862,1.5969847526530214,0.11026910602201824,Proportional Hazards,(3) PE (w/ or w/out DVT)
age,0.03365523039170963,0.0041702964117623234,8.070225007696104,7.016873353422657e-16,Proportional Hazards,(3) PE (w/ or w/out DVT)
bmi,0.06161186537917174,0.004973639877069463,12.387681235874739,3.0472742108189746e-35,Proportional Hazards,(3) PE (w/ or w/out DVT)
GENDERM,0.2442444080439643,0.0900593406005473,2.712038600496704,0.006687080521154208,Proportional Hazards,(3) PE (w/ or w/out DVT)
diabetes,-0.08329542676955916,0.09958488938287845,-0.8364263623300271,0.4029150870645891,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethHispanic,-0.848173086021539,0.12488489883874775,-6.79163849199018,1.1086708195117215e-11,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethOther,-0.4578698654925712,0.24421280388541872,-1.8748806704966927,0.06080914183141157,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethUnknown,-0.8509882248464455,0.4558124461127191,-1.8669701367390972,0.06190575828936881,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethWhite,-0.24990077266868918,0.09734307158334224,-2.567216840437705,0.010251848110883584,Proportional Hazards,(3) PE (w/ or w/out DVT)
insulin,0.2155369909046889,0.12277518509341635,1.7555419748762142,0.07916664745052694,Proportional Hazards,(3) PE (w/ or w/out DVT)
elix_cat,0.22805382710450658,0.04056317515653286,5.62218875185311,1.885530818600796e-8,Proportional Hazards,(3) PE (w/ or w/out DVT)
util_count,0.023233254152760178,0.006831759951543134,3.400771443603245,6.719598474769081e-4,Proportional Hazards,(3) PE (w/ or w/out DVT)
dysl,-0.13892910030042968,0.09162784378874587,-1.5162323433119307,0.12946061242556464,Proportional Hazards,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",-0.08635084080017855,0.08285882879885101,-1.0421441148993884,0.2973448683003147,Proportional Hazards,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.049509411478468546,0.12853930425867538,-0.38516943719280367,0.7001118853966762,Proportional Hazards,(3) PE (w/ or w/out DVT)
htn_dx,0.19179861474601995,0.0959307815516145,1.9993438148194886,0.04557116655058132,Proportional Hazards,(3) PE (w/ or w/out DVT)
ht_index,-0.03591754760232339,0.23907910801994914,-0.15023289947746654,0.880580870410671,Proportional Hazards,(3) PE (w/ or w/out DVT)
oc_index,0.49295820571280113,0.15929085854765185,3.094704932896904,0.0019700878170537946,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont,2.5832087746401693,0.420798425196847,6.138827096208261,8.313299002564918e-10,Interaction with log(t),(3) PE (w/ or w/out DVT)
tt(surg_cont),-0.49605838466267693,0.0717600972267157,-6.912732895211274,4.754045908289559e-12,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteNC,0.18058309086028226,0.17932015704824178,1.0070428993194598,0.3139141591978645,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteSC,0.28953919069080664,0.17850097468143103,1.622059438092954,0.10479062204990046,Interaction with log(t),(3) PE (w/ or w/out DVT)
age,0.033562374404904526,0.004170989890646948,8.046620894518348,8.511130868628236e-16,Interaction with log(t),(3) PE (w/ or w/out DVT)
bmi,0.06191514958776994,0.004975848944371078,12.443132876413253,1.5240672641257992e-35,Interaction with log(t),(3) PE (w/ or w/out DVT)
GENDERM,0.24379271610107367,0.09005049605756978,2.7072889853401323,0.0067835179649701274,Interaction with log(t),(3) PE (w/ or w/out DVT)
diabetes,-0.08171464168820361,0.0995853430708983,-0.8205488796682469,0.41190327626851925,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethHispanic,-0.8462415060114116,0.124896653490794,-6.775533870279296,1.2394769953395816e-11,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethOther,-0.45596226531225104,0.2442172883313629,-1.8670351653957638,0.061896677262815475,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethUnknown,-0.8502858496461166,0.4557902133873016,-1.8655201991438937,0.062108523588470764,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethWhite,-0.24837061968103874,0.09737275319860039,-2.5507199038982162,0.01075006822445967,Interaction with log(t),(3) PE (w/ or w/out DVT)
insulin,0.21660402254169553,0.12277017948075297,1.7643048455073176,0.077680668617807,Interaction with log(t),(3) PE (w/ or w/out DVT)
