term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.46621431978278766,0.15409174648112728,-3.0255632143145856,0.0024817052177231926,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteNC,0.309055221198932,0.23144867572959799,1.3353077965328344,0.1817756279359483,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteSC,0.2782887098935568,0.23202528114416987,1.1993896032417302,0.2303764883476032,Proportional Hazards,(3) PE (w/ or w/out DVT)
age,0.02904427650745109,0.0050756741256293685,5.722250047691879,1.0512243609811125e-8,Proportional Hazards,(3) PE (w/ or w/out DVT)
bmi,0.060704372946946424,0.006158216882394232,9.857459408500953,6.36392462886889e-23,Proportional Hazards,(3) PE (w/ or w/out DVT)
GENDERM,0.2307832579392282,0.11228456178884198,2.0553427315611765,0.03984591271379089,Proportional Hazards,(3) PE (w/ or w/out DVT)
diabetes,-0.30643817789749095,0.12681432673419435,-2.416431847955099,0.01567346002664379,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethHispanic,-0.8563926744748713,0.15497602074690373,-5.525968923111489,3.276721339072078e-8,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethOther,-0.4007528229831616,0.29622154592692923,-1.3528820860384605,0.17609330320880745,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethUnknown,-1.2823904101348664,0.7154902064698073,-1.7923241975066524,0.07308104938462681,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethWhite,-0.20994066863706254,0.12004378360497547,-1.7488674742867827,0.08031393003381788,Proportional Hazards,(3) PE (w/ or w/out DVT)
insulin,0.16240000776875685,0.16562529477377075,0.980526603684423,0.32682624415592443,Proportional Hazards,(3) PE (w/ or w/out DVT)
elix_cat,0.22462204036465863,0.05082052572518379,4.419907845489851,9.874300005386726e-6,Proportional Hazards,(3) PE (w/ or w/out DVT)
util_count,0.0328993920138343,0.007993900389087741,4.1155619175270655,3.8623729192418564e-5,Proportional Hazards,(3) PE (w/ or w/out DVT)
dysl,-0.084068041959459,0.11337502709289958,-0.7415040517747667,0.45838787597946484,Proportional Hazards,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",-0.02113075540536452,0.10141137533588128,-0.2083667175933473,0.8349426414920328,Proportional Hazards,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.2530662062494145,0.16901847933442204,-1.4972694538843565,0.1343231596730955,Proportional Hazards,(3) PE (w/ or w/out DVT)
htn_dx,0.0666025151784902,0.1161858080022552,0.5732413994762374,0.5664812568929136,Proportional Hazards,(3) PE (w/ or w/out DVT)
ht_index,-0.14331612127027157,0.31169869580024706,-0.45979057083420105,0.64566655192928,Proportional Hazards,(3) PE (w/ or w/out DVT)
oc_index,0.2549581828323595,0.2036767201428718,1.2517787140990664,0.2106505084709011,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont,2.980822042016148,0.5358026132754331,5.563283881342019,2.647446840866358e-8,Interaction with log(t),(3) PE (w/ or w/out DVT)
tt(surg_cont),-0.5685839321697673,0.0907743789166699,-6.2637050118703925,3.7593634031242573e-10,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteNC,0.3063855449136014,0.23151130744878895,1.32341503440982,0.1856973947583084,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteSC,0.2828933826144914,0.23226148811706762,1.2179952212822454,0.22322578871877505,Interaction with log(t),(3) PE (w/ or w/out DVT)
age,0.028905914612942184,0.005077643666004197,5.6927812415181585,1.249864825268518e-8,Interaction with log(t),(3) PE (w/ or w/out DVT)
bmi,0.060995134671116544,0.006158448799013137,9.904301661303204,3.987459627445181e-23,Interaction with log(t),(3) PE (w/ or w/out DVT)
GENDERM,0.22986320457428128,0.11227261293211298,2.047366660231475,0.04062209730058879,Interaction with log(t),(3) PE (w/ or w/out DVT)
diabetes,-0.30475430529234976,0.12681220187828737,-2.4031938628811824,0.016252568833684953,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethHispanic,-0.8544708001431635,0.1549875420788754,-5.513157952452145,3.524516512895768e-8,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethOther,-0.39869027848945165,0.2962073440148824,-1.3459837730067226,0.17830774985923545,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethUnknown,-1.2822300852767563,0.7154608165971308,-1.7921737368865134,0.07310514022881169,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethWhite,-0.208625237725423,0.12008127682867753,-1.7373669171012645,0.0823224268451408,Interaction with log(t),(3) PE (w/ or w/out DVT)
insulin,0.16296467740425205,0.1656172235112738,0.983983875283109,0.32512344122740916,Interaction with log(t),(3) PE (w/ or w/out DVT)
elix_cat,0.2257790829464575,0.05084790872483011,4.440282572254634,8.984083393527534e-6,Interaction with log(t),(3) PE (w/ or w/out DVT)
util_count,0.03342677542605063,0.008024544361757122,4.165566781006769,3.105799895000187e-5,Interaction with log(t),(3) PE (w/ or w/out DVT)
dysl,-0.08722534662268007,0.11340380493249716,-0.7691571431364261,0.4418000287525304,Interaction with log(t),(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",-0.024552103748388267,0.10142075907348089,-0.24208164060968912,0.8087169038396886,Interaction with log(t),(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.2303635696611287,0.16898266349770288,-1.3632378901653435,0.1728075493780702,Interaction with log(t),(3) PE (w/ or w/out DVT)
htn_dx,0.0692720264929307,0.11617379916251866,0.5962792556695524,0.5509886868184705,Interaction with log(t),(3) PE (w/ or w/out DVT)
ht_index,-0.14461043118949382,0.31177631681051626,-0.4638275051449196,0.6427713354381245,Interaction with log(t),(3) PE (w/ or w/out DVT)
oc_index,0.26170446678986986,0.20372206274830287,1.2846152412721434,0.19892676998890937,Interaction with log(t),(3) PE (w/ or w/out DVT)
surg_cont,-0.008732706020666354,0.2345745574317668,-0.03722784822137639,0.9703033343282387,NCS with df = 1,(3) PE (w/ or w/out DVT)
tt(surg_cont),-2.0402969422678168,0.8870132906829058,-2.3001875661829208,0.02143759594652292,NCS with df = 1,(3) PE (w/ or w/out DVT)
siteNC,0.308923854171866,0.23151406768404123,1.3343632085177208,0.18208485153496085,NCS with df = 1,(3) PE (w/ or w/out DVT)
siteSC,0.28294622317331236,0.23220106998133624,1.2185397043866115,0.2230189461927119,NCS with df = 1,(3) PE (w/ or w/out DVT)
age,0.028985869387030884,0.005077632764414993,5.708539930293762,1.1394944668323593e-8,NCS with df = 1,(3) PE (w/ or w/out DVT)
bmi,0.06082673349750799,0.0061597340924264,9.874895991418931,5.348842102155154e-23,NCS with df = 1,(3) PE (w/ or w/out DVT)
GENDERM,0.230893624444167,0.11227725610124151,2.056459451021567,0.03973825091948265,NCS with df = 1,(3) PE (w/ or w/out DVT)
diabetes,-0.30620434967301535,0.12681556111100778,-2.4145644823901375,0.015754034152965914,NCS with df = 1,(3) PE (w/ or w/out DVT)
raceethHispanic,-0.8548536060409,0.15498797580648407,-5.5156124311750405,3.4756745832789486e-8,NCS with df = 1,(3) PE (w/ or w/out DVT)
raceethOther,-0.39933527033904986,0.2962142474779887,-1.3481298544517983,0.1776166207513033,NCS with df = 1,(3) PE (w/ or w/out DVT)
raceethUnknown,-1.280751205516244,0.7154773802008146,-1.7900652640573664,0.07344342014618292,NCS with df = 1,(3) PE (w/ or w/out DVT)
raceethWhite,-0.2091887777912478,0.12006556308711028,-1.742287900148993,0.08145807960819836,NCS with df = 1,(3) PE (w/ or w/out DVT)
insulin,0.16270121630484763,0.16562529343212973,0.9823452259815598,0.3259298009603085,NCS with df = 1,(3) PE (w/ or w/out DVT)
elix_cat,0.22569223217081774,0.05083485322693951,4.439714444797768,9.007831827483071e-6,NCS with df = 1,(3) PE (w/ or w/out DVT)
util_count,0.03292092313564626,0.008015014257533133,4.107406684236977,4.0012635021205686e-5,NCS with df = 1,(3) PE (w/ or w/out DVT)
dysl,-0.08492674040850216,0.11340135467609268,-0.7489041083422476,0.4539150039400335,NCS with df = 1,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",-0.023390758776563783,0.1014250501943847,-0.23062112103207802,0.8176091576684918,NCS with df = 1,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.23382628452123408,0.16904749163935387,-1.383198781914371,0.16660392313622557,NCS with df = 1,(3) PE (w/ or w/out DVT)
htn_dx,0.06984757945535787,0.11618562228226531,0.6011723144682031,0.547725222342918,NCS with df = 1,(3) PE (w/ or w/out DVT)
ht_index,-0.14387622092385222,0.3117556548410336,-0.4615031634220579,0.6444376523246558,NCS with df = 1,(3) PE (w/ or w/out DVT)
