term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.001578148673532583,0.06613024915915636,-0.023864248110338073,0.9809608920308258,Proportional Hazards,(1) Any VTE
siteNC,-0.010854801067536973,0.10007365580115528,-0.10846811761434284,0.9136243697282475,Proportional Hazards,(1) Any VTE
siteSC,-0.014189962785281228,0.0996725201590226,-0.14236584730316681,0.8867910374735873,Proportional Hazards,(1) Any VTE
age,0.028652525334578415,0.002780785929137137,10.30375083330098,6.77663320694743e-25,Proportional Hazards,(1) Any VTE
bmi,0.038408468084388366,0.003215755823595519,11.943838460173904,6.992033943023416e-33,Proportional Hazards,(1) Any VTE
GENDERM,0.10770966158579233,0.054333917303871396,1.9823651032449636,0.04743839235659638,Proportional Hazards,(1) Any VTE
diabetes,-0.031210152869170667,0.05874307779860076,-0.5312992447582323,0.5952114286818887,Proportional Hazards,(1) Any VTE
raceethHispanic,-0.3265427100432391,0.07210623410924479,-4.528633537406898,5.93663575957938e-6,Proportional Hazards,(1) Any VTE
raceethOther,-0.18996470996745074,0.13940164544413855,-1.3627149762989992,0.17297235603940078,Proportional Hazards,(1) Any VTE
raceethUnknown,-0.43986143902010433,0.25641253901906497,-1.7154443409937898,0.08626379174717233,Proportional Hazards,(1) Any VTE
raceethWhite,-0.06305376160901728,0.06226280185624478,-1.0127035682492846,0.3112017729806812,Proportional Hazards,(1) Any VTE
insulin,0.22988553964679873,0.07025675898647787,3.2720772059958554,0.0010676041781748661,Proportional Hazards,(1) Any VTE
elix_cat,0.2796848434421634,0.023948471688447222,11.678609269128591,1.6395605505664866e-31,Proportional Hazards,(1) Any VTE
util_count,0.033748985036716285,0.003656552275747327,9.229728578082112,2.713185364631935e-20,Proportional Hazards,(1) Any VTE
dysl,-0.17873683623823436,0.05415303326257363,-3.300587713555897,9.648254928419062e-4,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.11409268780745295,0.048819829915601146,-2.337015266228792,0.019438390302836235,Proportional Hazards,(1) Any VTE
