term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.020569011945121413,0.046836504661011,-0.4391662463711573,0.6605410805734062,Proportional Hazards,(1) Any VTE
siteNC,-0.1642682183680034,0.06797141845079262,-2.4167248839587496,0.015660848910658404,Proportional Hazards,(1) Any VTE
siteSC,-0.1285220950232969,0.06735917333132645,-1.9080117624235402,0.0563896960259698,Proportional Hazards,(1) Any VTE
age,0.026261590439296576,0.001968751260111689,13.33921200274266,1.3689893749498803e-40,Proportional Hazards,(1) Any VTE
bmi,0.039643849448909085,0.002271311863542981,17.45416386240739,3.200294055549807e-68,Proportional Hazards,(1) Any VTE
GENDERM,0.11344000661531811,0.03821709863272243,2.9683050433919638,0.0029944699300225378,Proportional Hazards,(1) Any VTE
diabetes,-0.07004526336488251,0.0416942354689105,-1.679974763348571,0.09296222598897284,Proportional Hazards,(1) Any VTE
raceethHispanic,-0.2879293760491056,0.051231082968780664,-5.620208657790132,1.907269675516325e-8,Proportional Hazards,(1) Any VTE
raceethOther,-0.22349981233049185,0.10236261030975062,-2.1834125922949643,0.029005439453578623,Proportional Hazards,(1) Any VTE
raceethUnknown,-0.5320208425575303,0.19336992466151234,-2.751311215996051,0.005935722170796945,Proportional Hazards,(1) Any VTE
raceethWhite,-0.017189339074071303,0.04444484347766451,-0.38675665676963633,0.69893636773598,Proportional Hazards,(1) Any VTE
insulin,0.2578057504175317,0.04902514223291104,5.2586435994970815,1.4512183826635418e-7,Proportional Hazards,(1) Any VTE
elix_cat,0.2927764358239041,0.016877053915310827,17.34760327798076,2.0564681258525404e-67,Proportional Hazards,(1) Any VTE
util_count,0.034721895457775355,0.0026406600159229305,13.14894581218544,1.7256351310257316e-39,Proportional Hazards,(1) Any VTE
dysl,-0.08006235668243437,0.03822986138119667,-2.094236123016993,0.03623895137805467,Proportional Hazards,(1) Any VTE
"Smoking2Never, Self-Report",-0.05896064821968152,0.03461960205277586,-1.7031001144900206,0.08854933452978542,Proportional Hazards,(1) Any VTE
Smoking2No Self-Report,0.02701676999969995,0.05407914332592037,0.4995783649322473,0.617371994915588,Proportional Hazards,(1) Any VTE
htn_dx,0.3808233739520347,0.040515397490405766,9.399472732365897,5.4837176856950774e-21,Proportional Hazards,(1) Any VTE
ht_index,-0.12130590947837767,0.10263624069278938,-1.181901330948688,0.2372448538286584,Proportional Hazards,(1) Any VTE
oc_index,0.20689466688971264,0.07415870741881277,2.7898904132898505,0.005272588458398304,Proportional Hazards,(1) Any VTE
age_over_65,0.0927746058565089,0.06380355950526699,1.4540663025054323,0.1459279249618524,Proportional Hazards,(1) Any VTE
surg_cont:age_over_65,-0.2937998896720844,0.17023801297032043,-1.725818367742027,0.08438009431551384,Proportional Hazards,(1) Any VTE
surg_cont,3.1349816110504003,0.1640877924807918,19.105513966966086,2.2717970484400614e-81,Interaction with log(t),(1) Any VTE
tt(surg_cont),-0.5356099811321905,0.028112213317416694,-19.052572456127375,6.255145186999777e-81,Interaction with log(t),(1) Any VTE
siteNC,-0.17401874640222179,0.06786196562636591,-2.5643045378368994,0.010338279074126499,Interaction with log(t),(1) Any VTE
siteSC,-0.12676965064812856,0.06741318726281358,-1.8804874208648663,0.06004167916012096,Interaction with log(t),(1) Any VTE
age,0.02743892424581988,0.001764490591079518,15.550620889983154,1.575708005042626e-54,Interaction with log(t),(1) Any VTE
bmi,0.03995622510513767,0.002271068077198189,17.59358317185787,2.758691391119643e-69,Interaction with log(t),(1) Any VTE
GENDERM,0.11067767339348566,0.03821445595392819,2.8962252799547903,0.0037768116427201364,Interaction with log(t),(1) Any VTE
diabetes,-0.07227146477669116,0.04166806804848557,-1.7344568193705316,0.08283706101306933,Interaction with log(t),(1) Any VTE
raceethHispanic,-0.2847502113800095,0.051217482533004836,-5.559629198809505,2.7034840464469543e-8,Interaction with log(t),(1) Any VTE
raceethOther,-0.22401941484746718,0.10235293055140103,-2.188695659622232,0.028618967669244644,Interaction with log(t),(1) Any VTE
raceethUnknown,-0.5398383367024124,0.1933542418386907,-2.791965314900008,0.00523889715621144,Interaction with log(t),(1) Any VTE
raceethWhite,-0.016054129258258405,0.044446340160403594,-0.36120250172050666,0.7179480721043345,Interaction with log(t),(1) Any VTE
insulin,0.2588432528703262,0.04902660097632527,5.279649164242908,1.2943147393664076e-7,Interaction with log(t),(1) Any VTE
elix_cat,0.29722260900699354,0.01679682457525169,17.69516658791085,4.56877343131996e-70,Interaction with log(t),(1) Any VTE
