term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,-0.3472297425530628,0.1728104913470819,-2.009309387678714,0.04450433294947853,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteNC,0.13694678609310212,0.2672021270389199,0.5125213171418911,0.6082862050197698,Proportional Hazards,(3) PE (w/ or w/out DVT)
siteSC,0.38066905085467345,0.26441438603318373,1.439668455886889,0.14996122189918934,Proportional Hazards,(3) PE (w/ or w/out DVT)
age,0.042717207003090604,0.0058953266354604536,7.245944057814564,4.294373479454736e-13,Proportional Hazards,(3) PE (w/ or w/out DVT)
bmi,0.05049493532804572,0.007557594651763496,6.681350039891751,2.3675096580674036e-11,Proportional Hazards,(3) PE (w/ or w/out DVT)
GENDERM,0.2085691704203236,0.12826522882427777,1.6260772489328463,0.1039332231914791,Proportional Hazards,(3) PE (w/ or w/out DVT)
diabetes,-0.2100987150913519,0.1430769529851691,-1.4684315727154886,0.14198703064230403,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethHispanic,-0.6787590573084292,0.1743615388696649,-3.892825572133778,9.908339489650811e-5,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethOther,-0.347688900613095,0.33894101472967214,-1.0258094638986075,0.3049814042816844,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethUnknown,-0.9650899940000088,0.7183867854697016,-1.3434127875403579,0.17913834849755583,Proportional Hazards,(3) PE (w/ or w/out DVT)
raceethWhite,-0.18674869903849842,0.1405046129020155,-1.3291285971424471,0.1838055470208843,Proportional Hazards,(3) PE (w/ or w/out DVT)
insulin,0.37843983933928116,0.16884035510251416,2.2414063220223936,0.02499976738174079,Proportional Hazards,(3) PE (w/ or w/out DVT)
elix_cat,0.2881999605510176,0.05719726196896099,5.03870203974823,4.6869948207748523e-7,Proportional Hazards,(3) PE (w/ or w/out DVT)
util_count,0.02335379746539035,0.010049406923578504,2.3238980810495704,0.02013095714410388,Proportional Hazards,(3) PE (w/ or w/out DVT)
dysl,0.003650968703126694,0.12943606752940323,0.02820673381704311,0.9774972665531014,Proportional Hazards,(3) PE (w/ or w/out DVT)
"Smoking2Never, Self-Report",-0.015075201616969857,0.11670800028535486,-0.1291702503693877,0.8972229357365208,Proportional Hazards,(3) PE (w/ or w/out DVT)
Smoking2No Self-Report,-0.15995251594694676,0.19584287242182719,-0.8167390212824496,0.4140775865633392,Proportional Hazards,(3) PE (w/ or w/out DVT)
htn_dx,0.05864380334335613,0.13587099939879346,0.43161383667482534,0.6660221002419111,Proportional Hazards,(3) PE (w/ or w/out DVT)
ht_index,-0.13250490491879488,0.34598260922351193,-0.3829814024935397,0.7017335534086754,Proportional Hazards,(3) PE (w/ or w/out DVT)
oc_index,0.43282844877943333,0.24096475308469192,1.7962313709312792,0.07245772743531431,Proportional Hazards,(3) PE (w/ or w/out DVT)
surg_cont,3.2089509183284153,0.5814764723929621,5.518625551817348,3.416613285835321e-8,Interaction with log(t),(3) PE (w/ or w/out DVT)
tt(surg_cont),-0.6088325530883307,0.10269148176145526,-5.928754193094651,3.0524161274707977e-9,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteNC,0.13231024103390235,0.2672697033196059,0.4950439177750101,0.620569119975499,Interaction with log(t),(3) PE (w/ or w/out DVT)
siteSC,0.385883814659514,0.264750426294837,1.4575380295319253,0.14496792169493333,Interaction with log(t),(3) PE (w/ or w/out DVT)
age,0.04255675376249272,0.005899921760484229,7.213104764799444,5.469030415051523e-13,Interaction with log(t),(3) PE (w/ or w/out DVT)
bmi,0.050787391066788444,0.007549946377648039,6.726854539940421,1.733698956127102e-11,Interaction with log(t),(3) PE (w/ or w/out DVT)
GENDERM,0.20618701544769505,0.12822149293343502,1.6080534606997214,0.10782347068507032,Interaction with log(t),(3) PE (w/ or w/out DVT)
diabetes,-0.2126266677153523,0.143097023800206,-1.4858916144351437,0.13730779199655885,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethHispanic,-0.6776469960402337,0.17436477778399156,-3.886375474751693,1.0175208440555202e-4,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethOther,-0.34843459649783737,0.33893587321400603,-1.0280251340578335,0.30393800491802186,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethUnknown,-0.9793926745729192,0.7182962485776837,-1.3634940687943715,0.17272685247299968,Interaction with log(t),(3) PE (w/ or w/out DVT)
raceethWhite,-0.18602955521034034,0.1405540401097449,-1.3235447025577356,0.18565430059158355,Interaction with log(t),(3) PE (w/ or w/out DVT)
insulin,0.3812950698448597,0.16882515105559912,2.258520531216868,0.02391322603197188,Interaction with log(t),(3) PE (w/ or w/out DVT)
