term,estimate,std.error,statistic,p.value,model,outcome
surg_cont,0.13200837251319358,0.053191906063223375,2.4817379613411434,0.013074338108316609,Proportional Hazards,(2) DVT (no PE)
siteNC,-0.3083984210126629,0.08077486553321166,-3.8179998069555534,1.3453803090822421e-4,Proportional Hazards,(2) DVT (no PE)
siteSC,-0.32734573509902326,0.08041156750298802,-4.070878671614745,4.6836139907262665e-5,Proportional Hazards,(2) DVT (no PE)
age,0.02304738171965669,0.0021553396637936676,10.693155286295067,1.0957840135567668e-26,Proportional Hazards,(2) DVT (no PE)
bmi,0.025944498401985275,0.002955240172851676,8.779150554436995,1.6471391911428132e-18,Proportional Hazards,(2) DVT (no PE)
GENDERM,0.0478875580592673,0.047970296575296494,0.998275213581402,0.31814592333710556,Proportional Hazards,(2) DVT (no PE)
diabetes,-0.07832201303506885,0.05190487504819253,-1.5089529251799294,0.13131081324547184,Proportional Hazards,(2) DVT (no PE)
raceethHispanic,-0.05029104255937728,0.06417373137242732,-0.7836702258672957,0.4332336374693741,Proportional Hazards,(2) DVT (no PE)
raceethOther,-0.21425109783783425,0.13182940932314693,-1.6252147296863866,0.10411681295463249,Proportional Hazards,(2) DVT (no PE)
raceethUnknown,-0.4058305967739614,0.24171604440215633,-1.678955974055072,0.0931606243626996,Proportional Hazards,(2) DVT (no PE)
raceethWhite,0.08365218712593887,0.057650934628703306,1.451011812118828,0.14677657107121797,Proportional Hazards,(2) DVT (no PE)
insulin,0.2853411334514422,0.060557940633870655,4.711869830194458,2.4545415450010696e-6,Proportional Hazards,(2) DVT (no PE)
elix_cat,0.29548832223599725,0.020836323482064375,14.181404050976152,1.1943282205836976e-45,Proportional Hazards,(2) DVT (no PE)
util_count,0.03891752358661403,0.0031945275459024126,12.18256002723568,3.8500417777797244e-34,Proportional Hazards,(2) DVT (no PE)
dysl,-0.07090173668979288,0.047405785696814445,-1.4956346709080557,0.1347488830290516,Proportional Hazards,(2) DVT (no PE)
"Smoking2Never, Self-Report",-0.07441269427694484,0.04301865399736077,-1.7297773724280199,0.08367005869771808,Proportional Hazards,(2) DVT (no PE)
Smoking2No Self-Report,0.09154898486400531,0.06599096053980676,1.3872958374167257,0.16535157189038535,Proportional Hazards,(2) DVT (no PE)
htn_dx,0.415457945221322,0.05024175144653585,8.269177193462822,1.3488666919061576e-16,Proportional Hazards,(2) DVT (no PE)
ht_index,-0.19459413143188475,0.13098786270578094,-1.4855890264350167,0.13738785938589274,Proportional Hazards,(2) DVT (no PE)
oc_index,0.06144229880596602,0.09616644467146987,0.6389161938539918,0.5228774526345655,Proportional Hazards,(2) DVT (no PE)
surg_cont,3.214531430403874,0.1952563555621124,16.463133408127703,6.75132536429075e-61,Interaction with log(t),(2) DVT (no PE)
tt(surg_cont),-0.5216669678182408,0.033151021434510444,-15.736075247297867,8.559035424002367e-56,Interaction with log(t),(2) DVT (no PE)
siteNC,-0.31190576274552456,0.08080083739383359,-3.860179829885377,1.1330361006494151e-4,Interaction with log(t),(2) DVT (no PE)
siteSC,-0.32089302642924766,0.08052710184483937,-3.98490718128101,6.750650773684016e-5,Interaction with log(t),(2) DVT (no PE)
age,0.022866187117741025,0.002156443472519901,10.603657090543097,2.865509087467396e-26,Interaction with log(t),(2) DVT (no PE)
bmi,0.026209506859990725,0.002955658960827228,8.867568013548906,7.476071372750679e-19,Interaction with log(t),(2) DVT (no PE)
GENDERM,0.045475807378153585,0.04796530975562853,0.9480978567602639,0.3430796392554203,Interaction with log(t),(2) DVT (no PE)
diabetes,-0.07872674427651341,0.051913444834767085,-1.5165000998698728,0.12939294508874682,Interaction with log(t),(2) DVT (no PE)
raceethHispanic,-0.04907754801115953,0.06417303121260615,-0.7647690483649577,0.4444090816003639,Interaction with log(t),(2) DVT (no PE)
raceethOther,-0.2129218075191572,0.13181825013401524,-1.6152680475024261,0.10625266000934896,Interaction with log(t),(2) DVT (no PE)
raceethUnknown,-0.4128704564421967,0.24169652637873587,-1.708218411857658,0.08759582340935707,Interaction with log(t),(2) DVT (no PE)
raceethWhite,0.08459146323034442,0.05765646115253035,1.4671636368135297,0.142331546253045,Interaction with log(t),(2) DVT (no PE)
insulin,0.2862150455091054,0.06056110616838553,4.726053792896489,2.2892502841195235e-6,Interaction with log(t),(2) DVT (no PE)
elix_cat,0.29778359274551736,0.020846946060500852,14.28427894816374,2.742331561833176e-46,Interaction with log(t),(2) DVT (no PE)
util_count,0.03929196517534382,0.003203872500665552,12.263897882072886,1.4152477752864547e-34,Interaction with log(t),(2) DVT (no PE)
dysl,-0.07587853304513616,0.04743588290767832,-1.5996019973490132,0.10968690508811674,Interaction with log(t),(2) DVT (no PE)
"Smoking2Never, Self-Report",-0.07682868789738506,0.043024711521915594,-1.7856874614545797,0.0741498766579324,Interaction with log(t),(2) DVT (no PE)
